variant_id,symbol,regime_id,regime_type,signal_date,entry_price,stop_loss,target_price,risk_rupees,risk_pct,target_multiple,exit_price,realized_r,is_win,is_stopped_out,is_timeout,holding_bars,post_sl_recovered
PULLBACK_CHAMPION_V1,JBMA,BULL_1_EXPANSION,BULL,2025-05-09,1282.7298605874985,1218.59,1443.08,64.13986058749833,5.000262530578486,2.5,1371.1050843176065,1.377851821326432,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-09,1282.7298605874985,1257.49,1345.83,25.23986058749824,1.9676676565351203,2.5,1345.83,2.5,True,False,False,3,False
PULLBACK_CHALL_B_1_8ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-09,1282.7298605874985,1225.01,1427.03,57.71986058749826,4.499767438255644,2.5,1371.1050843176065,1.5311059803434368,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,BULL_1_EXPANSION,BULL,2025-05-09,1282.7298605874985,1237.83,1394.98,44.89986058749832,3.500336428352413,2.5,1395.522847892146,2.5,True,False,False,9,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,BULL_1_EXPANSION,BULL,2025-05-09,1282.7298605874985,1237.83,1394.98,44.89986058749832,3.500336428352413,2.5,1395.522847892146,2.5,True,False,False,9,False
PULLBACK_CHAMPION_V1,JBMA,BULL_1_EXPANSION,BULL,2025-05-12,1300.7087232118315,1235.67,1463.31,65.03872321183167,5.000252712323784,2.5,1388.4157980887608,1.3485362341949172,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-12,1300.7087232118315,1274.94,1365.13,25.768723211831684,1.9811294221354288,2.5,1365.13,2.5,True,False,False,3,False
PULLBACK_CHALL_B_1_8ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-12,1300.7087232118315,1242.18,1447.03,58.52872321183168,4.4997563380144845,2.5,1388.4157980887608,1.498530466135282,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,BULL_1_EXPANSION,BULL,2025-05-12,1300.7087232118315,1240.8,1450.48,59.90872321183178,4.605852343628445,2.5,1388.4157980887608,1.4640117527927412,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,BULL_1_EXPANSION,BULL,2025-05-12,1300.7087232118315,1255.18,1414.53,45.52872321183168,3.5003012126656525,2.5,1388.4157980887608,1.9264119151519792,False,False,True,25,False
PULLBACK_CHAMPION_V1,JBMA,BULL_1_EXPANSION,BULL,2025-05-14,1344.5594533879002,1277.33,1512.63,67.22945338790032,5.000110126666513,2.5,1368.1166488404365,0.3503999254109057,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-14,1344.5594533879002,1318.48,1409.76,26.07945338790023,1.9396281304026808,2.5,1368.1166488404365,0.9032856288109852,False,False,True,25,False
PULLBACK_CHALL_B_1_8ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-14,1344.5594533879002,1284.05,1495.83,60.50945338790029,4.500318170047,2.5,1368.1166488404365,0.3893142993958498,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,BULL_1_EXPANSION,BULL,2025-05-14,1344.5594533879002,1240.75,1604.08,103.80945338790023,7.720703842907839,2.5,1368.1166488404365,0.2269272660988888,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,BULL_1_EXPANSION,BULL,2025-05-14,1344.5594533879002,1297.5,1462.21,47.05945338790025,3.4999905187772886,2.5,1368.1166488404365,0.5005837033073821,False,False,True,25,False
PULLBACK_CHAMPION_V1,JBMA,BULL_1_EXPANSION,BULL,2025-05-16,1372.1782991549314,1303.57,1543.7,68.6082991549315,4.999955122245014,2.5,1385.1455727151863,0.1890044458174416,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-16,1372.1782991549314,1345.32,1439.32,26.8582991549315,1.9573476108369028,2.5,1345.32,-1.0,False,True,False,7,False
PULLBACK_CHALL_B_1_8ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-16,1372.1782991549314,1310.43,1526.55,61.748299154931374,4.500020091628007,2.5,1385.1455727151863,0.2100021172683503,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,BULL_1_EXPANSION,BULL,2025-05-16,1372.1782991549314,1255.54,1663.77,116.63829915493147,8.500229104830199,2.5,1385.1455727151863,0.1111750913225385,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,BULL_1_EXPANSION,BULL,2025-05-16,1372.1782991549314,1324.15,1492.25,48.02829915493135,3.50015003039401,2.5,1385.1455727151863,0.2699923542664877,False,False,True,25,False
PULLBACK_CHAMPION_V1,JBMA,BULL_1_EXPANSION,BULL,2025-05-19,1379.6423166716525,1310.66,1552.1,68.98231667165237,5.000014557256423,2.5,1384.341246708818,0.0681178925829928,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-19,1379.6423166716525,1353.51,1444.97,26.13231667165246,1.8941370785651117,2.5,1347.4420742095454,-1.0,False,True,False,6,False
PULLBACK_CHALL_B_1_8ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-19,1379.6423166716525,1317.56,1534.85,62.08231667165251,4.499884928248962,2.5,1384.341246708818,0.0756887031458218,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,BULL_1_EXPANSION,BULL,2025-05-19,1379.6423166716525,1262.37,1672.82,117.27231667165256,8.50019713475944,2.5,1384.341246708818,0.0400685359556937,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,BULL_1_EXPANSION,BULL,2025-05-19,1379.6423166716525,1331.35,1500.37,48.29231667165254,3.500350495783311,2.5,1330.4093037392283,-1.0,False,True,False,7,False
PULLBACK_CHAMPION_V1,JBMA,BULL_1_EXPANSION,BULL,2025-05-21,1387.970138245986,1318.57,1561.47,69.400138245986,5.000117533774088,2.5,1394.2496321428437,0.090482440749618,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-21,1387.970138245986,1363.47,1449.22,24.50013824598591,1.7651776195233833,2.5,1347.4420742095454,-1.0,False,True,False,4,False
PULLBACK_CHALL_B_1_8ATR,JBMA,BULL_1_EXPANSION,BULL,2025-05-21,1387.970138245986,1325.51,1544.12,62.460138245985945,4.50010677642665,2.5,1394.2496321428437,0.1005360230252338,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,BULL_1_EXPANSION,BULL,2025-05-21,1387.970138245986,1269.99,1682.92,117.98013824598593,8.500192835206132,2.5,1394.2496321428437,0.0532250088041525,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,BULL_1_EXPANSION,BULL,2025-05-21,1387.970138245986,1339.39,1509.42,48.58013824598584,3.500085261731771,2.5,1330.4093037392283,-1.0,False,True,False,5,False
PULLBACK_CHAMPION_V1,JBMA,BULL_1_EXPANSION,BULL,2025-06-16,1388.4157980887608,1319.0,1561.96,69.41579808876077,4.999640466805107,2.5,1368.9329866867454,-0.2806682619582225,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,BULL_1_EXPANSION,BULL,2025-06-16,1388.4157980887608,1358.58,1463.01,29.83579808876084,2.1489094354754275,2.5,1358.58,-1.0,False,True,False,1,False
PULLBACK_CHALL_B_1_8ATR,JBMA,BULL_1_EXPANSION,BULL,2025-06-16,1388.4157980887608,1325.94,1544.61,62.47579808876071,4.499790205121728,2.5,1368.9329866867454,-0.3118457386384362,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,BULL_1_EXPANSION,BULL,2025-06-16,1388.4157980887608,1324.72,1547.66,63.69579808876074,4.58766013584993,2.5,1368.9329866867454,-0.3058727888904993,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,BULL_1_EXPANSION,BULL,2025-06-16,1388.4157980887608,1339.82,1509.91,48.59579808876083,3.5000896817549845,2.5,1368.9329866867454,-0.4009155558352965,False,False,True,25,False
PULLBACK_CHAMPION_V1,JBMA,BULL_1_EXPANSION,BULL,2025-06-24,1398.2245652028362,1328.31,1573.01,69.91456520283623,5.000238655705061,2.5,1358.2181884917782,-0.5722180577822583,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,BULL_1_EXPANSION,BULL,2025-06-24,1398.2245652028362,1368.67,1472.11,29.554565202836105,2.113720924260025,2.5,1368.67,-1.0,False,True,False,5,False
PULLBACK_CHALL_B_1_8ATR,JBMA,BULL_1_EXPANSION,BULL,2025-06-24,1398.2245652028362,1335.3,1555.54,62.92456520283622,4.500318959401771,2.5,1358.2181884917782,-0.6357831251133507,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,BULL_1_EXPANSION,BULL,2025-06-24,1398.2245652028362,1324.76,1581.89,73.46456520283618,5.25413206369886,2.5,1358.2181884917782,-0.5445669841045152,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,BULL_1_EXPANSION,BULL,2025-06-24,1398.2245652028362,1349.29,1520.56,48.93456520283621,3.4997643740966184,2.5,1345.2135685584285,-1.0,False,True,False,7,False
PULLBACK_CHAMPION_V1,JBMA,BULL_1_EXPANSION,BULL,2025-06-30,1395.0507677252958,1325.3,1569.43,69.75076772529587,4.999873075517402,2.5,1325.3,-1.0,False,True,False,22,False
PULLBACK_CHALL_A_1_5ATR,JBMA,BULL_1_EXPANSION,BULL,2025-06-30,1395.0507677252958,1369.63,1458.6,25.42076772529572,1.8222109412366136,2.5,1369.63,-1.0,False,True,False,1,False
PULLBACK_CHALL_B_1_8ATR,JBMA,BULL_1_EXPANSION,BULL,2025-06-30,1395.0507677252958,1332.27,1552.0,62.780767725295846,4.500249681068111,2.5,1327.9840118276902,-1.0,False,True,False,22,True
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,BULL_1_EXPANSION,BULL,2025-06-30,1395.0507677252958,1325.45,1569.05,69.60076772529578,4.989120778649764,2.5,1325.45,-1.0,False,True,False,22,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,BULL_1_EXPANSION,BULL,2025-06-30,1395.0507677252958,1346.22,1517.13,48.8307677252958,3.500286072378352,2.5,1345.2135685584285,-1.0,False,True,False,3,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-07,1412.3593591991034,1341.74,1588.91,70.61935919910343,5.000098504614933,2.5,1327.9840118276902,-1.0,False,True,False,17,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-07,1412.3593591991034,1382.67,1486.58,29.689359199103365,2.1021108406814464,2.5,1382.67,-1.0,False,True,False,2,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-07,1412.3593591991034,1348.8,1571.26,63.55935919910348,4.500225724078158,2.5,1327.9840118276902,-1.0,False,True,False,17,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-07,1412.3593591991034,1324.74,1631.41,87.61935919910343,6.203758174462703,2.5,1324.74,-1.0,False,True,False,17,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-07,1412.3593591991034,1362.93,1535.93,49.429359199103374,3.4997721279046807,2.5,1362.93,-1.0,False,True,False,7,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-10,1400.480973349424,1330.46,1575.53,70.02097334942391,4.9997804098659095,2.5,1327.9840118276902,-1.0,False,True,False,14,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-10,1400.480973349424,1369.98,1476.73,30.50097334942393,2.177892733271275,2.5,1365.9216846475229,-1.0,False,True,False,4,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-10,1400.480973349424,1337.46,1558.03,63.02097334942391,4.499952127068277,2.5,1327.9840118276902,-1.0,False,True,False,14,True
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-10,1400.480973349424,1324.61,1590.16,75.87097334942405,5.417494046203942,2.5,1324.61,-1.0,False,True,False,14,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-10,1400.480973349424,1351.46,1523.03,49.02097334942391,3.500295561473011,2.5,1327.9840118276902,-1.0,False,True,False,14,True
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-28,1369.1566785208208,1300.7,1540.3,68.45667852082079,4.999915611906338,2.5,1544.266278291945,2.5,True,False,False,17,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-28,1369.1566785208208,1347.37,1423.62,21.786678520820946,1.5912480187700906,2.5,1327.9840118276902,-1.0,False,True,False,2,True
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-28,1369.1566785208208,1307.54,1523.2,61.61667852082087,4.500338017369124,2.5,1523.2,2.5,True,False,False,16,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-28,1369.1566785208208,1321.24,1488.95,47.91667852082082,3.4997220750942826,2.5,1321.24,-1.0,False,True,False,2,True
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-28,1369.1566785208208,1321.24,1488.95,47.91667852082082,3.4997220750942826,2.5,1321.24,-1.0,False,True,False,2,True
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-31,1351.8973526659524,1284.3,1520.89,67.59735266595249,5.000183818146397,2.5,1520.89,2.5,True,False,False,13,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-31,1351.8973526659524,1325.53,1417.82,26.367352665952467,1.950396057360112,2.5,1417.82,2.5,True,False,False,9,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-31,1351.8973526659524,1291.06,1503.99,60.837352665952494,4.5001458539718815,2.5,1503.99,2.5,True,False,False,12,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-31,1351.8973526659524,1304.58,1470.19,47.31735266595251,3.500069925622852,2.5,1500.7658732535235,2.5,True,False,False,12,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-31,1351.8973526659524,1304.58,1470.19,47.31735266595251,3.500069925622852,2.5,1500.7658732535235,2.5,True,False,False,12,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-01,1357.5241292315711,1289.65,1527.21,67.87412923157103,4.999846983934739,2.5,1527.21,2.5,True,False,False,12,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-01,1357.5241292315711,1333.4,1417.83,24.124129231571036,1.7770681722782,2.5,1417.83,2.5,True,False,False,8,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-01,1357.5241292315711,1296.44,1510.23,61.08412923157107,4.499671712365647,2.5,1510.23,2.5,True,False,False,11,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-01,1357.5241292315711,1310.01,1476.31,47.51412923157113,3.500057804384412,2.5,1500.7658732535235,2.5,True,False,False,11,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-01,1357.5241292315711,1310.01,1476.31,47.51412923157113,3.500057804384412,2.5,1500.7658732535235,2.5,True,False,False,11,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-04,1385.2566113791595,1315.99,1558.42,69.26661137915949,5.000272932117447,2.5,1558.42,2.5,True,False,False,12,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-04,1385.2566113791595,1359.4,1449.9,25.856611379159403,1.866557514814284,2.5,1458.6873910911006,2.5,True,False,False,9,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-04,1385.2566113791595,1322.92,1541.1,62.33661137915942,4.500004610488535,2.5,1544.266278291945,2.5,True,False,False,12,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-04,1385.2566113791595,1313.91,1563.62,71.34661137915941,5.150425617397113,2.5,1480.4159695152375,1.333761426038443,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-04,1385.2566113791595,1336.77,1506.47,48.48661137915951,3.500189855140724,2.5,1506.47,2.5,True,False,False,10,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-05,1401.646680566928,1331.56,1576.86,70.08668056692795,5.00031010229909,2.5,1476.8278554733074,1.0726884808674406,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-05,1401.646680566928,1375.1,1468.01,26.54668056692799,1.8939637880917737,2.5,1500.7658732535235,2.5,True,False,False,9,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-05,1401.646680566928,1338.57,1559.34,63.07668056692796,4.500184065032364,2.5,1476.8278554733074,1.1919012578128296,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-05,1401.646680566928,1313.8,1621.26,87.84668056692794,6.267391189582552,2.5,1476.8278554733074,0.855822603895671,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-05,1401.646680566928,1352.59,1524.29,49.05668056692798,3.4999319904989097,2.5,1524.29,2.5,True,False,False,10,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-08,1406.0661423407007,1335.76,1581.83,70.30614234070072,5.000201642268475,2.5,1460.601414468545,0.7756828964326988,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-08,1406.0661423407007,1379.62,1472.18,26.446142340700817,1.880860476213125,2.5,1500.7658732535235,2.5,True,False,False,6,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-08,1406.0661423407007,1342.79,1564.26,63.27614234070074,4.500225162620298,2.5,1460.601414468545,0.8618615185832201,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-08,1406.0661423407007,1313.81,1636.71,92.25614234070076,6.561294633488614,2.5,1460.601414468545,0.5911289020350132,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-08,1406.0661423407007,1356.85,1529.11,49.2161423407008,3.500272203323942,2.5,1544.266278291945,2.5,True,False,False,8,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-11,1414.0309484391832,1343.33,1590.78,70.70094843918332,4.999957640051902,2.5,1441.1393343221498,0.3834232281379519,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-11,1414.0309484391832,1387.86,1479.46,26.17094843918335,1.8508045009956124,2.5,1500.7658732535235,2.5,True,False,False,5,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-11,1414.0309484391832,1350.4,1573.11,63.63094843918316,4.499968583390585,2.5,1441.1393343221498,0.42602517403738,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-11,1414.0309484391832,1313.86,1664.46,100.17094843918336,7.084070440590619,2.5,1441.1393343221498,0.2706212360505385,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-11,1414.0309484391832,1364.54,1537.76,49.490948439183285,3.49999047006798,2.5,1544.266278291945,2.5,True,False,False,7,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-13,1419.1845392594255,1348.23,1596.57,70.9545392594257,4.999669690345695,2.5,1467.3525113346352,0.678856808570014,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-13,1419.1845392594255,1392.12,1486.85,27.06453925942583,1.90704862621664,2.5,1500.7658732535235,2.5,True,False,False,3,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-13,1419.1845392594255,1355.32,1578.85,63.86453925942578,4.500087021294092,2.5,1467.3525113346352,0.7542209281358022,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-13,1419.1845392594255,1313.71,1682.87,105.47453925942568,7.432052445728132,2.5,1467.3525113346352,0.4566786677942751,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-13,1419.1845392594255,1369.51,1543.37,49.67453925942573,3.5002170531922108,2.5,1544.266278291945,2.5,True,False,False,5,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-15,1458.9249979557917,1385.98,1641.29,72.94499795579168,4.999914187364007,2.5,1460.5091266035508,0.0217167549818728,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-15,1458.9249979557917,1429.43,1532.66,29.494997955791632,2.021693918269909,2.5,1544.266278291945,2.5,True,False,False,3,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-15,1458.9249979557917,1393.27,1623.06,65.65499795579171,4.500231200903803,2.5,1460.5091266035508,0.0241280739788584,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-15,1458.9249979557917,1334.92,1768.94,124.00499795579162,8.499751401171702,2.5,1460.5091266035508,0.0127747161313924,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-15,1458.9249979557917,1407.86,1586.59,51.0649979557918,3.500179791787978,2.5,1460.5091266035508,0.0310218096773559,False,False,True,25,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-19,1519.3496152537853,1443.38,1709.27,75.96961525378515,5.000140487158087,2.5,1438.0381469719543,-1.0,False,True,False,19,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-19,1519.3496152537853,1487.04,1600.12,32.309615253785296,2.126542497487548,2.5,1487.04,-1.0,False,True,False,8,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-19,1519.3496152537853,1450.98,1690.27,68.36961525378524,4.49992645322552,2.5,1438.0381469719543,-1.0,False,True,False,19,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-19,1519.3496152537853,1390.2,1842.22,129.1496152537852,8.500322371965234,2.5,1442.8791415747762,-0.5921076383289325,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-08-19,1519.3496152537853,1466.17,1652.3,53.17961525378519,3.500156561720806,2.5,1464.0901459339268,-1.0,False,True,False,10,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-09-03,1483.0798869175233,1408.93,1668.45,74.14988691752319,4.999723047396893,2.5,1393.0752936525946,-1.0,False,True,False,23,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-09-03,1483.0798869175233,1446.68,1574.08,36.39988691752319,2.454344316756785,2.5,1438.0381469719543,-1.0,False,True,False,8,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-09-03,1483.0798869175233,1416.34,1649.93,66.73988691752334,4.500087116428872,2.5,1416.34,-1.0,False,True,False,19,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-09-03,1483.0798869175233,1431.17,1612.85,51.90988691752318,3.500140981981369,2.5,1430.6868896187611,-1.0,False,True,False,9,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-09-03,1483.0798869175233,1431.17,1612.85,51.90988691752318,3.500140981981369,2.5,1430.6868896187611,-1.0,False,True,False,9,False
PULLBACK_CHAMPION_V1,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-09-11,1488.084264117898,1413.68,1674.09,74.40426411789804,5.000003421311841,2.5,1393.0752936525946,-1.0,False,True,False,17,False
PULLBACK_CHALL_A_1_5ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-09-11,1488.084264117898,1458.21,1562.77,29.874264117898065,2.007565353539091,2.5,1456.6681043456351,-1.0,False,True,False,1,False
PULLBACK_CHALL_B_1_8ATR,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-09-11,1488.084264117898,1421.12,1655.49,66.96426411789821,4.500031734264261,2.5,1420.4754555389145,-1.0,False,True,False,13,False
PULLBACK_CHALL_C_2ATR_SHELF,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-09-11,1488.084264117898,1436.0,1618.29,52.0842641178981,3.500088360169069,2.5,1436.0,-1.0,False,True,False,2,False
PULLBACK_CHALL_D_ADAPTIVE,JBMA,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-09-11,1488.084264117898,1436.0,1618.29,52.0842641178981,3.500088360169069,2.5,1436.0,-1.0,False,True,False,2,False
