scanner,ctype,combo,be,n,wr,er,pf,mdd,r5,lock_n,lock_er,lock_pf,dwr,der,ci_lo,ci_hi,adv_er,sev_er,v511_wr,v511_er,v58_wr,v58_er
MULTITF_1H,SINGLE,F3_SECTOR,0.8,3604,37.65,0.0788,1.15,189.71,0.0,2517,0.0848,1.165,1.07,-0.0022,0.0345,0.123,0.0263,-0.0262,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F3_SECTOR,1.0,3604,37.65,0.067,1.124,189.71,0.0,2517,0.0711,1.134,1.07,-0.014,0.0226,0.1114,0.0145,-0.038,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F3_SECTOR,1.5,3604,37.65,0.038,1.067,189.71,0.0,2517,0.0407,1.073,1.07,-0.043,-0.0069,0.0829,-0.0145,-0.067,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F4_VOL15,0.0,2749,36.96,-0.0527,0.918,252.23,0.0,1919,-0.0319,0.949,0.38,-0.1337,-0.1049,-0.0005,-0.1052,-0.1577,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F4_VOL15,0.5,2749,36.96,0.0823,1.161,197.86,0.0,1919,0.0977,1.196,0.38,0.0013,0.0324,0.1323,0.0298,-0.0227,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F4_VOL15,0.8,2749,36.96,0.0649,1.123,205.86,0.0,1919,0.0811,1.157,0.38,-0.0161,0.0146,0.1151,0.0124,-0.0401,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F4_VOL15,1.0,2749,36.96,0.0527,1.098,205.86,0.0,1919,0.0735,1.141,0.38,-0.0283,0.0022,0.1032,0.0002,-0.0523,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F4_VOL15,1.5,2749,36.96,0.0218,1.038,223.06,0.0,1919,0.0423,1.076,0.38,-0.0592,-0.0293,0.0728,-0.0307,-0.0832,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F4_VOL20,0.0,1435,36.24,-0.0905,0.863,174.06,0.0,1006,-0.0263,0.958,-0.34,-0.1715,-0.1618,-0.0191,-0.143,-0.1955,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F4_VOL20,0.5,1435,36.24,0.0492,1.094,149.35,0.0,1006,0.1052,1.21,-0.34,-0.0318,-0.0191,0.1174,-0.0033,-0.0558,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F4_VOL20,0.8,1435,36.24,0.0314,1.058,157.13,0.0,1006,0.0839,1.16,-0.34,-0.0496,-0.0373,0.1001,-0.0211,-0.0736,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F4_VOL20,1.0,1435,36.24,0.0188,1.034,157.13,0.0,1006,0.0729,1.136,-0.34,-0.0622,-0.0502,0.0878,-0.0337,-0.0862,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F4_VOL20,1.5,1435,36.24,-0.0121,0.979,171.55,0.0,1006,0.0447,1.079,-0.34,-0.0931,-0.0819,0.0576,-0.0646,-0.1171,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F5_MTF,0.0,3933,36.44,-0.0791,0.879,407.98,0.0,2746,-0.0681,0.895,-0.14,-0.1601,-0.1224,-0.0359,-0.1316,-0.1841,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F5_MTF,0.5,3933,36.44,0.0568,1.109,289.44,0.0,2746,0.0645,1.125,-0.14,-0.0242,0.0154,0.0982,0.0043,-0.0482,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F5_MTF,0.8,3933,36.44,0.0393,1.073,289.44,0.0,2746,0.0482,1.091,-0.14,-0.0417,-0.0023,0.081,-0.0132,-0.0657,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F5_MTF,1.0,3933,36.44,0.0269,1.049,299.26,0.0,2746,0.0355,1.065,-0.14,-0.0541,-0.015,0.0688,-0.0256,-0.0781,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F5_MTF,1.5,3933,36.44,-0.004,0.993,307.24,0.0,2746,0.0084,1.015,-0.14,-0.085,-0.0463,0.0383,-0.0565,-0.109,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F6_BREADTH60,0.0,5104,38.01,-0.0263,0.959,297.9,0.0,3610,-0.056,0.912,1.43,-0.1073,-0.0648,0.0122,-0.0788,-0.1313,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F6_BREADTH60,0.5,5104,38.01,0.1077,1.214,272.4,0.0,3610,0.0814,1.163,1.43,0.0267,0.0709,0.1444,0.0552,0.0027,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F6_BREADTH60,0.8,5104,38.01,0.0897,1.172,276.4,0.0,3610,0.0646,1.125,1.43,0.0087,0.0527,0.1267,0.0372,-0.0153,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F6_BREADTH60,1.0,5104,38.01,0.0776,1.146,276.4,0.0,3610,0.0521,1.099,1.43,-0.0034,0.0404,0.1148,0.0251,-0.0274,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F6_BREADTH60,1.5,5104,38.01,0.0475,1.084,276.4,0.0,3610,0.0249,1.045,1.43,-0.0335,0.0099,0.0851,-0.005,-0.0575,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F7_VOLCOMP,0.0,3639,37.32,-0.0454,0.929,290.21,0.0,2532,-0.0286,0.954,0.74,-0.1264,-0.0907,-0.0,-0.0979,-0.1504,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F7_VOLCOMP,0.5,3639,37.32,0.089,1.175,213.88,0.0,2532,0.1024,1.206,0.74,0.008,0.0456,0.1324,0.0365,-0.016,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F7_VOLCOMP,0.8,3639,37.32,0.0712,1.135,213.88,0.0,2532,0.0867,1.17,0.74,-0.0098,0.0276,0.1149,0.0187,-0.0338,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F7_VOLCOMP,1.0,3639,37.32,0.0589,1.109,218.91,0.0,2532,0.0749,1.143,0.74,-0.0221,0.015,0.1027,0.0064,-0.0461,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F7_VOLCOMP,1.5,3639,37.32,0.0286,1.05,232.34,0.0,2532,0.044,1.079,0.74,-0.0524,-0.0157,0.0729,-0.0239,-0.0764,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F8_CLEANGAP,0.0,2691,36.64,-0.0765,0.882,225.86,0.0,1861,-0.0928,0.856,0.06,-0.1575,-0.1287,-0.0244,-0.129,-0.1815,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F8_CLEANGAP,0.5,2691,36.64,0.0581,1.113,194.97,0.0,1861,0.0401,1.078,0.06,-0.0229,0.0081,0.1081,0.0056,-0.0469,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F8_CLEANGAP,0.8,2691,36.64,0.0411,1.077,194.97,0.0,1861,0.0236,1.045,0.06,-0.0399,-0.0092,0.0914,-0.0114,-0.0639,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F8_CLEANGAP,1.0,2691,36.64,0.0285,1.052,194.97,0.0,1861,0.0129,1.024,0.06,-0.0525,-0.022,0.079,-0.024,-0.0765,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F8_CLEANGAP,1.5,2691,36.64,-0.0021,0.996,194.97,0.0,1861,-0.0141,0.975,0.06,-0.0831,-0.0531,0.049,-0.0546,-0.1071,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F9_EARLY,0.0,2963,36.65,-0.0633,0.903,248.61,0.0,2077,-0.0686,0.894,0.07,-0.1443,-0.1134,-0.0131,-0.1158,-0.1683,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F9_EARLY,0.5,2963,36.65,0.0729,1.141,180.82,0.0,2077,0.0652,1.128,0.07,-0.0081,0.0249,0.1208,0.0204,-0.0321,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F9_EARLY,0.8,2963,36.65,0.0545,1.102,180.82,0.0,2077,0.0506,1.096,0.07,-0.0265,0.0062,0.1028,0.002,-0.0505,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F9_EARLY,1.0,2963,36.65,0.042,1.077,197.41,0.0,2077,0.0385,1.072,0.07,-0.039,-0.0066,0.0905,-0.0105,-0.063,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F9_EARLY,1.5,2963,36.65,0.0111,1.019,200.64,0.0,2077,0.0075,1.013,0.07,-0.0699,-0.0379,0.0602,-0.0414,-0.0939,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F10_BODY,0.0,1458,36.15,-0.0675,0.897,140.55,0.0,1030,-0.0485,0.925,-0.43,-0.1485,-0.1391,0.004,-0.12,-0.1725,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F10_BODY,0.5,1458,36.15,0.0685,1.132,113.84,0.0,1030,0.0816,1.159,-0.43,-0.0125,-0.0,0.137,0.016,-0.0365,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F10_BODY,0.8,1458,36.15,0.052,1.097,113.84,0.0,1030,0.0679,1.129,-0.43,-0.029,-0.0169,0.1209,-0.0005,-0.053,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F10_BODY,1.0,1458,36.15,0.039,1.071,124.59,0.0,1030,0.0553,1.103,-0.43,-0.042,-0.0303,0.1082,-0.0135,-0.066,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F10_BODY,1.5,1458,36.15,0.0079,1.014,127.59,0.0,1030,0.0269,1.048,-0.43,-0.0731,-0.062,0.0779,-0.0446,-0.0971,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F11_PATH,0.0,3337,37.7,-0.0309,0.952,253.61,0.0,2319,-0.0371,0.942,1.12,-0.1119,-0.0788,0.0169,-0.0834,-0.1359,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F11_PATH,0.5,3337,37.7,0.1022,1.201,152.01,0.0,2319,0.0942,1.187,1.12,0.0212,0.0565,0.148,0.0497,-0.0028,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F11_PATH,0.8,3337,37.7,0.085,1.161,152.01,0.0,2319,0.081,1.157,1.12,0.004,0.0389,0.131,0.0325,-0.02,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F11_PATH,1.0,3337,37.7,0.0727,1.135,165.28,0.0,2319,0.0685,1.129,1.12,-0.0083,0.0264,0.119,0.0202,-0.0323,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F11_PATH,1.5,3337,37.7,0.0423,1.074,165.28,0.0,2319,0.039,1.07,1.12,-0.0387,-0.0045,0.089,-0.0102,-0.0627,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F12_MOM,0.0,1233,37.15,-0.0571,0.91,105.84,0.0,879,-0.0307,0.951,0.57,-0.1381,-0.1341,0.0198,-0.1096,-0.1621,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F12_MOM,0.5,1233,37.15,0.0765,1.152,89.05,0.0,879,0.0937,1.189,0.57,-0.0045,0.0029,0.15,0.024,-0.0285,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F12_MOM,0.8,1233,37.15,0.0602,1.116,89.05,0.0,879,0.0788,1.155,0.57,-0.0208,-0.0138,0.1342,0.0077,-0.0448,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F12_MOM,1.0,1233,37.15,0.048,1.09,92.17,0.0,879,0.0709,1.137,0.57,-0.033,-0.0263,0.1224,-0.0045,-0.057,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F12_MOM,1.5,1233,37.15,0.0172,1.031,102.17,0.0,879,0.0402,1.073,0.57,-0.0638,-0.058,0.0924,-0.0353,-0.0878,36.58,0.081,36.58,-0.028
ACCUMULATION_VCP,PAIR,F1F2_CPOS_RS70,0.0,408,41.18,-0.0743,0.858,46.35,0.0,126,0.0763,1.184,0.42,-0.0953,-0.1856,0.037,-0.1498,-0.2253,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F2_CPOS_RS70,0.5,408,41.18,0.0265,1.063,38.59,0.0,126,0.1877,1.619,0.42,0.0055,-0.0795,0.1325,-0.049,-0.1245,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F2_CPOS_RS70,1.0,408,41.18,0.0099,1.023,38.69,0.0,126,0.1718,1.538,0.42,-0.0111,-0.097,0.1168,-0.0656,-0.1411,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F2_CPOS_RS70,1.5,408,41.18,-0.0172,0.963,39.18,0.0,126,0.1158,1.309,0.42,-0.0382,-0.1256,0.0913,-0.0927,-0.1682,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F3_CPOS_SEC,0.0,751,40.08,-0.0631,0.879,75.71,0.0,202,-0.0153,0.964,-0.68,-0.0841,-0.1466,0.0204,-0.1386,-0.2141,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F3_CPOS_SEC,0.5,751,40.08,0.0329,1.077,54.09,0.0,202,0.1126,1.379,-0.68,0.0119,-0.0471,0.1129,-0.0426,-0.1181,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F3_CPOS_SEC,1.0,751,40.08,0.012,1.027,54.09,0.0,202,0.0524,1.147,-0.68,-0.009,-0.0689,0.0928,-0.0635,-0.139,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F3_CPOS_SEC,1.5,751,40.08,-0.0131,0.972,70.75,0.0,202,0.02,1.051,-0.68,-0.0341,-0.0949,0.0687,-0.0886,-0.1641,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F4_CPOS_VOL15,0.0,536,39.55,-0.0421,0.919,61.81,0.0,157,0.1182,1.282,-1.21,-0.0631,-0.143,0.0587,-0.1176,-0.1931,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F4_CPOS_VOL15,0.5,536,39.55,0.0555,1.131,42.79,0.0,157,0.2088,1.635,-1.21,0.0345,-0.041,0.1521,-0.02,-0.0955,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F4_CPOS_VOL15,1.0,536,39.55,0.0337,1.075,43.9,0.0,157,0.1705,1.465,-1.21,0.0127,-0.0639,0.1313,-0.0418,-0.1173,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F4_CPOS_VOL15,1.5,536,39.55,0.0085,1.018,55.8,0.0,157,0.1542,1.402,-1.21,-0.0125,-0.0904,0.1073,-0.067,-0.1425,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F7_CPOS_COMP,0.0,696,40.66,-0.0413,0.92,62.98,0.0,175,0.0506,1.118,-0.1,-0.0623,-0.1282,0.0456,-0.1168,-0.1923,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F7_CPOS_COMP,0.5,696,40.66,0.0578,1.139,55.12,0.0,175,0.1605,1.502,-0.1,0.0368,-0.0252,0.1407,-0.0177,-0.0932,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F7_CPOS_COMP,1.0,696,40.66,0.0355,1.081,55.12,0.0,175,0.1139,1.311,-0.1,0.0145,-0.0485,0.1194,-0.04,-0.1155,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F7_CPOS_COMP,1.5,696,40.66,0.0107,1.023,55.12,0.0,175,0.091,1.234,-0.1,-0.0103,-0.0743,0.0957,-0.0648,-0.1403,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F12_CPOS_MOM,0.0,776,39.82,-0.0528,0.898,75.35,0.0,214,0.0659,1.153,-0.94,-0.0738,-0.1351,0.0294,-0.1283,-0.2038,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F12_CPOS_MOM,0.5,776,39.82,0.0443,1.105,50.04,0.0,214,0.1628,1.49,-0.94,0.0233,-0.0344,0.1231,-0.0312,-0.1067,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F12_CPOS_MOM,1.0,776,39.82,0.0232,1.053,54.69,0.0,214,0.1229,1.33,-0.94,0.0022,-0.0563,0.1028,-0.0523,-0.1278,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F12_CPOS_MOM,1.5,776,39.82,-0.0012,0.998,63.1,0.0,214,0.0969,1.243,-0.94,-0.0222,-0.0817,0.0794,-0.0767,-0.1522,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F2F3_RS_SEC,0.0,2076,41.28,-0.0247,0.951,173.49,0.0,551,0.1149,1.285,0.52,-0.0457,-0.0754,0.026,-0.1002,-0.1757,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F2F3_RS_SEC,0.5,2076,41.28,0.0725,1.178,116.85,0.0,551,0.2096,1.681,0.52,0.0515,0.024,0.1209,-0.003,-0.0785,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F2F3_RS_SEC,1.0,2076,41.28,0.0514,1.12,116.85,0.0,551,0.1815,1.541,0.52,0.0304,0.0025,0.1004,-0.0241,-0.0996,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F2F3_RS_SEC,1.5,2076,41.28,0.0293,1.065,116.85,0.0,551,0.1483,1.402,0.52,0.0083,-0.0202,0.0788,-0.0462,-0.1217,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F2F4_RS_VOL15,0.0,1558,42.36,-0.013,0.974,107.17,0.0,411,0.1,1.235,1.6,-0.034,-0.0718,0.0459,-0.0885,-0.164,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F2F4_RS_VOL15,0.5,1558,42.36,0.0875,1.218,75.04,0.0,411,0.1955,1.592,1.6,0.0665,0.0315,0.1436,0.012,-0.0635,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F2F4_RS_VOL15,1.0,1558,42.36,0.064,1.15,75.04,0.0,411,0.1576,1.428,1.6,0.043,0.0072,0.1208,-0.0115,-0.087,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F2F4_RS_VOL15,1.5,1558,42.36,0.0418,1.093,75.04,0.0,411,0.1312,1.333,1.6,0.0208,-0.0156,0.0992,-0.0337,-0.1092,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F3F4_SEC_VOL15,0.0,2750,40.44,-0.0455,0.912,263.56,0.0,722,0.1266,1.319,-0.32,-0.0665,-0.0895,-0.0015,-0.121,-0.1965,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F3F4_SEC_VOL15,0.5,2750,40.44,0.0529,1.126,161.67,0.0,722,0.2302,1.786,-0.32,0.0319,0.0109,0.095,-0.0226,-0.0981,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F3F4_SEC_VOL15,1.0,2750,40.44,0.0305,1.069,170.85,0.0,722,0.1941,1.59,-0.32,0.0095,-0.012,0.0731,-0.045,-0.1205,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F3F4_SEC_VOL15,1.5,2750,40.44,0.008,1.017,196.67,0.0,722,0.1616,1.447,-0.32,-0.013,-0.035,0.051,-0.0675,-0.143,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F3F6_SEC_BREADTH,0.0,5253,43.06,0.0002,1.0,227.38,0.0,1493,0.0701,1.174,2.3,-0.0208,-0.0312,0.0315,-0.0753,-0.1508,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F3F6_SEC_BREADTH,0.5,5253,43.06,0.0897,1.229,226.86,0.0,1493,0.1685,1.553,2.3,0.0687,0.0597,0.1197,0.0142,-0.0613,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F3F6_SEC_BREADTH,1.0,5253,43.06,0.0733,1.179,226.86,0.0,1493,0.1483,1.457,2.3,0.0523,0.0431,0.1036,-0.0022,-0.0777,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F3F6_SEC_BREADTH,1.5,5253,43.06,0.0511,1.119,226.86,0.0,1493,0.1214,1.345,2.3,0.0301,0.0204,0.0817,-0.0244,-0.0999,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F4F7_VOL_COMP,0.0,2788,40.03,-0.055,0.893,261.56,0.0,740,0.0864,1.209,-0.73,-0.076,-0.0982,-0.0117,-0.1305,-0.206,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F4F7_VOL_COMP,0.5,2788,40.03,0.0448,1.108,175.04,0.0,740,0.1932,1.63,-0.73,0.0238,0.0035,0.0861,-0.0307,-0.1062,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F4F7_VOL_COMP,1.0,2788,40.03,0.022,1.05,175.04,0.0,740,0.1592,1.467,-0.73,0.001,-0.0198,0.0638,-0.0535,-0.129,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F4F7_VOL_COMP,1.5,2788,40.03,-0.0005,0.999,192.29,0.0,740,0.1273,1.342,-0.73,-0.0215,-0.0428,0.0418,-0.076,-0.1515,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F5F6_MTF_BREADTH,0.0,5735,43.78,0.0142,1.03,191.59,0.0,1672,0.0549,1.134,3.02,-0.0068,-0.0158,0.0442,-0.0613,-0.1368,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F5F6_MTF_BREADTH,0.5,5735,43.78,0.1036,1.271,191.59,0.0,1672,0.1494,1.474,3.02,0.0826,0.075,0.1322,0.0281,-0.0474,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F5F6_MTF_BREADTH,1.0,5735,43.78,0.087,1.218,191.59,0.0,1672,0.1332,1.402,3.02,0.066,0.0581,0.1158,0.0115,-0.064,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F5F6_MTF_BREADTH,1.5,5735,43.78,0.0652,1.155,191.59,0.0,1672,0.1125,1.319,3.02,0.0442,0.0359,0.0944,-0.0103,-0.0858,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F7F10_COMP_BODY,0.0,1501,40.64,-0.0403,0.921,125.88,0.0,399,0.1065,1.259,-0.12,-0.0613,-0.0993,0.0187,-0.1158,-0.1913,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F7F10_COMP_BODY,0.5,1501,40.64,0.0532,1.127,111.76,0.0,399,0.2137,1.701,-0.12,0.0322,-0.0033,0.1097,-0.0223,-0.0978,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F7F10_COMP_BODY,1.0,1501,40.64,0.033,1.075,111.76,0.0,399,0.1803,1.533,-0.12,0.012,-0.024,0.09,-0.0425,-0.118,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F7F10_COMP_BODY,1.5,1501,40.64,0.0093,1.02,111.76,0.0,399,0.1452,1.389,-0.12,-0.0117,-0.0484,0.0671,-0.0662,-0.1417,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F10F12_BODY_MOM,0.0,1664,40.99,-0.018,0.965,96.87,0.0,459,0.121,1.299,0.23,-0.039,-0.0751,0.0391,-0.0935,-0.169,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F10F12_BODY_MOM,0.5,1664,40.99,0.0767,1.185,63.13,0.0,459,0.2219,1.729,0.23,0.0557,0.0221,0.1313,0.0012,-0.0743,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F10F12_BODY_MOM,1.0,1664,40.99,0.0569,1.131,73.81,0.0,459,0.186,1.547,0.23,0.0359,0.0017,0.1121,-0.0186,-0.0941,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F10F12_BODY_MOM,1.5,1664,40.99,0.0336,1.074,73.81,0.0,459,0.1586,1.432,0.23,0.0126,-0.0222,0.0895,-0.0419,-0.1174,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F10_CPOS_BODY,0.0,1279,40.34,-0.0651,0.873,134.79,0.0,340,0.0077,1.018,-0.42,-0.0861,-0.1276,-0.0026,-0.1406,-0.2161,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F10_CPOS_BODY,0.5,1279,40.34,0.0315,1.076,99.23,0.0,340,0.116,1.361,-0.42,0.0105,-0.0282,0.0912,-0.044,-0.1195,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F10_CPOS_BODY,1.0,1279,40.34,0.0104,1.024,103.68,0.0,340,0.0759,1.21,-0.42,-0.0106,-0.05,0.0707,-0.0651,-0.1406,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F10_CPOS_BODY,1.5,1279,40.34,-0.0134,0.971,120.89,0.0,340,0.0361,1.09,-0.42,-0.0344,-0.0745,0.0477,-0.0889,-0.1644,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F6F12_BRD_MOM,0.0,1769,43.19,0.0174,1.036,62.29,0.0,524,0.0933,1.235,2.43,-0.0036,-0.0375,0.0723,-0.0581,-0.1336,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F6F12_BRD_MOM,0.5,1769,43.19,0.1075,1.274,62.29,0.0,524,0.1776,1.567,2.43,0.0865,0.055,0.16,0.032,-0.0435,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F6F12_BRD_MOM,1.0,1769,43.19,0.0893,1.218,62.29,0.0,524,0.1609,1.487,2.43,0.0683,0.0363,0.1423,0.0138,-0.0617,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F6F12_BRD_MOM,1.5,1769,43.19,0.0675,1.156,62.29,0.0,524,0.1372,1.388,2.43,0.0465,0.0139,0.1211,-0.008,-0.0835,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F6_CPOS_BRD,0.0,1034,41.97,-0.0368,0.926,79.36,0.0,287,-0.0287,0.935,1.21,-0.0578,-0.1066,0.033,-0.1123,-0.1878,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F6_CPOS_BRD,0.5,1034,41.97,0.0537,1.132,70.82,0.0,287,0.0702,1.207,1.21,0.0327,-0.013,0.1205,-0.0218,-0.0973,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F6_CPOS_BRD,1.0,1034,41.97,0.0366,1.086,70.82,0.0,287,0.0572,1.162,1.21,0.0156,-0.0308,0.104,-0.0389,-0.1144,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F1F6_CPOS_BRD,1.5,1034,41.97,0.0141,1.032,70.82,0.0,287,0.0208,1.053,1.21,-0.0069,-0.0541,0.0823,-0.0614,-0.1369,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F4F12_VOL_MOM,0.0,1513,40.45,-0.0189,0.963,91.69,0.0,426,0.1527,1.38,-0.31,-0.0399,-0.0789,0.041,-0.0944,-0.1699,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,PAIR,F4F12_VOL_MOM,0.5,1513,40.45,0.0776,1.188,70.78,0.0,426,0.2489,1.816,-0.31,0.0566,0.0203,0.1349,0.0021,-0.0734,40.76,0.021,40.76,-0.053
