scanner,ctype,combo,be,n,wr,er,pf,mdd,r5,lock_n,lock_er,lock_pf,dwr,der,ci_lo,ci_hi,adv_er,sev_er,v511_wr,v511_er,v58_wr,v58_er
EOD_BREAKOUT,TRIPLE,F1F2F4_CPOS_RS_VOL,1.5,153,41.18,0.0789,1.168,20.03,0.0,42,0.1976,1.419,0.17,0.0739,-0.1227,0.2804,0.0059,-0.0671,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F2F4F6_RS_VOL_BRD,0.0,1016,39.57,-0.0853,0.843,139.68,0.0,243,0.048,1.095,-1.44,-0.0903,-0.1584,-0.0122,-0.1583,-0.2313,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F2F4F6_RS_VOL_BRD,0.5,1016,39.57,0.0117,1.026,111.45,0.0,243,0.1574,1.399,-1.44,0.0067,-0.0584,0.0819,-0.0613,-0.1343,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F2F4F6_RS_VOL_BRD,1.0,1016,39.57,-0.0138,0.971,120.7,0.0,243,0.1312,1.312,-1.44,-0.0188,-0.0848,0.0571,-0.0868,-0.1598,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F2F4F6_RS_VOL_BRD,1.5,1016,39.57,-0.0316,0.936,128.07,0.0,243,0.1303,1.309,-1.44,-0.0366,-0.1031,0.0399,-0.1046,-0.1776,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F6F12_CPOS_BRD_MOM,0.0,501,44.11,0.0404,1.083,42.58,0.0,138,0.2664,1.631,3.1,0.0354,-0.0663,0.1471,-0.0326,-0.1056,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F6F12_CPOS_BRD_MOM,0.5,501,44.11,0.1299,1.327,37.2,0.0,138,0.3571,2.077,3.1,0.1249,0.0279,0.2319,0.0569,-0.0161,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F6F12_CPOS_BRD_MOM,1.0,501,44.11,0.11,1.264,39.51,0.0,138,0.3364,1.955,3.1,0.105,0.0069,0.2131,0.037,-0.036,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F6F12_CPOS_BRD_MOM,1.5,501,44.11,0.0974,1.226,41.67,0.0,138,0.3291,1.915,3.1,0.0924,-0.0064,0.2011,0.0244,-0.0486,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F5F3_CPOS_MTF_SEC,0.0,408,41.42,0.0048,1.009,39.39,0.0,109,0.3099,1.745,0.41,-0.0002,-0.1143,0.124,-0.0682,-0.1412,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F5F3_CPOS_MTF_SEC,0.5,408,41.42,0.1066,1.262,31.73,0.0,109,0.387,2.142,0.41,0.1016,-0.007,0.2201,0.0336,-0.0394,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F5F3_CPOS_MTF_SEC,1.0,408,41.42,0.0856,1.2,39.23,0.0,109,0.367,2.023,0.41,0.0806,-0.0291,0.2004,0.0126,-0.0604,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F5F3_CPOS_MTF_SEC,1.5,408,41.42,0.0654,1.146,39.39,0.0,109,0.3487,1.924,0.41,0.0604,-0.0506,0.1813,-0.0076,-0.0806,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F4F7F10_VOL_COMP_BODY,0.0,550,42.18,-0.0156,0.97,39.43,0.0,134,0.115,1.234,1.17,-0.0206,-0.1176,0.0864,-0.0886,-0.1616,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F4F7F10_VOL_COMP_BODY,0.5,550,42.18,0.0846,1.203,39.43,0.0,134,0.2321,1.621,1.17,0.0796,-0.0127,0.1819,0.0116,-0.0614,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F4F7F10_VOL_COMP_BODY,1.0,550,42.18,0.0606,1.138,39.43,0.0,134,0.2042,1.508,1.17,0.0556,-0.0379,0.1591,-0.0124,-0.0854,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F4F7F10_VOL_COMP_BODY,1.5,550,42.18,0.0418,1.091,39.43,0.0,134,0.1744,1.404,1.17,0.0368,-0.0576,0.1412,-0.0312,-0.1042,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F3F12_CPOS_SEC_MOM,0.0,384,42.45,0.0405,1.082,31.98,0.0,109,0.3238,1.756,1.44,0.0355,-0.0834,0.1645,-0.0325,-0.1055,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F3F12_CPOS_SEC_MOM,0.5,384,42.45,0.1452,1.372,25.44,0.0,109,0.4239,2.292,1.44,0.1402,0.0276,0.2628,0.0722,-0.0008,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F3F12_CPOS_SEC_MOM,1.0,384,42.45,0.1246,1.303,30.96,0.0,109,0.3993,2.132,1.44,0.1196,0.0056,0.2435,0.0516,-0.0214,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F3F12_CPOS_SEC_MOM,1.5,384,42.45,0.101,1.232,30.96,0.0,109,0.3718,1.978,1.44,0.096,-0.0194,0.2214,0.028,-0.045,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F3F4F12_SEC_VOL_MOM,0.0,720,41.53,-0.0279,0.945,74.76,0.0,178,0.0391,1.076,0.52,-0.0329,-0.1153,0.0594,-0.1009,-0.1739,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F3F4F12_SEC_VOL_MOM,0.5,720,41.53,0.0777,1.192,44.15,0.0,178,0.1416,1.342,0.52,0.0727,-0.0053,0.1607,0.0047,-0.0683,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F3F4F12_SEC_VOL_MOM,1.0,720,41.53,0.0547,1.128,53.56,0.0,178,0.1132,1.256,0.52,0.0497,-0.0294,0.1387,-0.0183,-0.0913,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F3F4F12_SEC_VOL_MOM,1.5,720,41.53,0.0293,1.065,59.53,0.0,178,0.0851,1.181,0.52,0.0243,-0.0558,0.1144,-0.0437,-0.1167,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F6_CPOS_RS_BRD,0.0,262,41.22,-0.0217,0.959,21.21,0.0,64,0.3752,1.891,0.21,-0.0267,-0.1698,0.1265,-0.0947,-0.1677,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F6_CPOS_RS_BRD,0.5,262,41.22,0.0584,1.132,20.36,0.0,64,0.4224,2.129,0.21,0.0534,-0.0848,0.2016,-0.0146,-0.0876,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F6_CPOS_RS_BRD,1.0,262,41.22,0.0392,1.085,20.36,0.0,64,0.4167,2.097,0.21,0.0342,-0.1053,0.1837,-0.0338,-0.1068,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F6_CPOS_RS_BRD,1.5,262,41.22,0.0287,1.061,21.21,0.0,64,0.4167,2.097,0.21,0.0237,-0.1163,0.1737,-0.0443,-0.1173,41.01,0.005,41.01,-0.074
SHORT_COVERING,PAIR,F1F2_CPOS_RS70,0.0,220,32.73,-0.127,0.822,38.43,0.0,51,-0.2081,0.712,-1.94,-0.167,-0.3181,0.064,-0.2,-0.273,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F2_CPOS_RS70,0.5,220,32.73,0.0132,1.023,35.81,0.0,51,-0.1412,0.785,-1.94,-0.0268,-0.1701,0.1965,-0.0598,-0.1328,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F2_CPOS_RS70,1.0,220,32.73,-0.0186,0.969,35.81,0.0,51,-0.1412,0.785,-1.94,-0.0586,-0.2039,0.1667,-0.0916,-0.1646,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F2_CPOS_RS70,1.5,220,32.73,-0.0479,0.925,35.81,0.0,51,-0.1608,0.762,-1.94,-0.0879,-0.2348,0.1391,-0.1209,-0.1939,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F3_CPOS_SEC,0.0,423,36.17,-0.0379,0.946,34.28,0.0,89,0.0757,1.112,1.5,-0.0779,-0.182,0.1062,-0.1109,-0.1839,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F3_CPOS_SEC,0.5,423,36.17,0.1001,1.176,33.94,0.0,89,0.1771,1.309,1.5,0.0601,-0.038,0.2382,0.0271,-0.0459,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F3_CPOS_SEC,1.0,423,36.17,0.0717,1.12,33.94,0.0,89,0.1573,1.265,1.5,0.0317,-0.0677,0.2111,-0.0013,-0.0743,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F3_CPOS_SEC,1.5,423,36.17,0.0431,1.069,34.28,0.0,89,0.146,1.242,1.5,0.0031,-0.0976,0.1838,-0.0299,-0.1029,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F4_CPOS_VOL15,0.0,313,33.23,-0.097,0.867,68.77,0.0,53,-0.1353,0.818,-1.44,-0.137,-0.2633,0.0694,-0.17,-0.243,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F4_CPOS_VOL15,0.5,313,33.23,0.0428,1.073,67.77,0.0,53,0.0345,1.06,-1.44,0.0028,-0.117,0.2027,-0.0302,-0.1032,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F4_CPOS_VOL15,1.0,313,33.23,0.0157,1.025,68.77,0.0,53,-0.0033,0.995,-1.44,-0.0243,-0.1455,0.1769,-0.0573,-0.1303,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F4_CPOS_VOL15,1.5,313,33.23,-0.0139,0.979,68.77,0.0,53,-0.0221,0.965,-1.44,-0.0539,-0.1765,0.1487,-0.0869,-0.1599,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F7_CPOS_COMP,0.0,384,33.85,-0.059,0.917,45.25,0.0,80,-0.0195,0.972,-0.82,-0.099,-0.2106,0.0925,-0.132,-0.205,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F7_CPOS_COMP,0.5,384,33.85,0.0752,1.13,45.25,0.0,80,0.1286,1.233,-0.82,0.0352,-0.0706,0.2209,0.0022,-0.0708,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F7_CPOS_COMP,1.0,384,33.85,0.0525,1.087,45.25,0.0,80,0.0911,1.154,-0.82,0.0125,-0.0943,0.1993,-0.0205,-0.0935,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F7_CPOS_COMP,1.5,384,33.85,0.0224,1.035,45.25,0.0,80,0.0588,1.094,-0.82,-0.0176,-0.1258,0.1705,-0.0506,-0.1236,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F12_CPOS_MOM,0.0,438,36.07,-0.0087,0.987,51.32,0.0,85,0.1861,1.297,1.4,-0.0487,-0.1515,0.1341,-0.0817,-0.1547,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F12_CPOS_MOM,0.5,438,36.07,0.123,1.219,51.32,0.0,85,0.3119,1.622,1.4,0.083,-0.0141,0.26,0.05,-0.023,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F12_CPOS_MOM,1.0,438,36.07,0.0961,1.163,51.32,0.0,85,0.2851,1.539,1.4,0.0561,-0.0422,0.2344,0.0231,-0.0499,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F12_CPOS_MOM,1.5,438,36.07,0.0722,1.118,51.32,0.0,85,0.2615,1.474,1.4,0.0322,-0.0672,0.2116,-0.0008,-0.0738,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F2F3_RS_SEC,0.0,1170,34.79,-0.0764,0.891,110.39,0.0,229,-0.0445,0.937,0.12,-0.1164,-0.1607,0.0078,-0.1494,-0.2224,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F2F3_RS_SEC,0.5,1170,34.79,0.064,1.114,74.48,0.0,229,0.1245,1.231,0.12,0.024,-0.0167,0.1447,-0.009,-0.082,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F2F3_RS_SEC,1.0,1170,34.79,0.0326,1.055,84.25,0.0,229,0.098,1.173,0.12,-0.0074,-0.049,0.1141,-0.0404,-0.1134,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F2F3_RS_SEC,1.5,1170,34.79,0.0033,1.005,90.83,0.0,229,0.0563,1.093,0.12,-0.0367,-0.0791,0.0856,-0.0697,-0.1427,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F2F4_RS_VOL15,0.0,869,35.9,-0.0199,0.971,90.46,0.0,163,-0.0183,0.974,1.23,-0.0599,-0.1203,0.0805,-0.0929,-0.1659,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F2F4_RS_VOL15,0.5,869,35.9,0.1157,1.208,87.21,0.0,163,0.1676,1.32,1.23,0.0757,0.0195,0.2119,0.0427,-0.0303,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F2F4_RS_VOL15,1.0,869,35.9,0.0851,1.145,88.29,0.0,163,0.1148,1.199,1.23,0.0451,-0.0121,0.1823,0.0121,-0.0609,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F2F4_RS_VOL15,1.5,869,35.9,0.057,1.093,90.46,0.0,163,0.0691,1.111,1.23,0.017,-0.0411,0.1551,-0.016,-0.089,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F3F4_SEC_VOL15,0.0,1554,34.56,-0.0654,0.908,104.54,0.0,291,-0.0565,0.919,-0.11,-0.1054,-0.1394,0.0085,-0.1384,-0.2114,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F3F4_SEC_VOL15,0.5,1554,34.56,0.0717,1.125,92.85,0.0,291,0.0966,1.176,-0.11,0.0317,0.0008,0.1427,-0.0013,-0.0743,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F3F4_SEC_VOL15,1.0,1554,34.56,0.0414,1.069,92.85,0.0,291,0.0697,1.121,-0.11,0.0014,-0.0302,0.1131,-0.0316,-0.1046,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F3F4_SEC_VOL15,1.5,1554,34.56,0.0159,1.025,92.85,0.0,291,0.0501,1.084,-0.11,-0.0241,-0.0564,0.0881,-0.0571,-0.1301,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F4F7_VOL_COMP,0.0,1571,33.67,-0.0798,0.888,151.01,0.0,308,-0.1119,0.845,-1.0,-0.1198,-0.1532,-0.0064,-0.1528,-0.2258,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F4F7_VOL_COMP,0.5,1571,33.67,0.057,1.099,142.69,0.0,308,0.0871,1.167,-1.0,0.017,-0.0135,0.1275,-0.016,-0.089,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F4F7_VOL_COMP,1.0,1571,33.67,0.0275,1.045,151.01,0.0,308,0.0339,1.059,-1.0,-0.0125,-0.0437,0.0987,-0.0455,-0.1185,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F4F7_VOL_COMP,1.5,1571,33.67,0.0028,1.004,151.01,0.0,308,-0.0015,0.998,-1.0,-0.0372,-0.0689,0.0746,-0.0702,-0.1432,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F7F10_COMP_BODY,0.0,834,34.17,-0.0607,0.915,90.9,0.0,168,0.0113,1.017,-0.5,-0.1007,-0.1626,0.0412,-0.1337,-0.2067,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F7F10_COMP_BODY,0.5,834,34.17,0.0762,1.132,90.9,0.0,168,0.1681,1.325,-0.5,0.0362,-0.0216,0.1741,0.0032,-0.0698,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F7F10_COMP_BODY,1.0,834,34.17,0.051,1.085,90.9,0.0,168,0.1276,1.228,-0.5,0.011,-0.0476,0.1497,-0.022,-0.095,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F7F10_COMP_BODY,1.5,834,34.17,0.0224,1.036,90.9,0.0,168,0.0783,1.129,-0.5,-0.0176,-0.0772,0.1219,-0.0506,-0.1236,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F10F12_BODY_MOM,0.0,933,35.37,-0.0285,0.959,87.29,0.0,187,0.1014,1.158,0.7,-0.0685,-0.1253,0.0682,-0.1015,-0.1745,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F10F12_BODY_MOM,0.5,933,35.37,0.1073,1.191,87.29,0.0,187,0.2276,1.44,0.7,0.0673,0.0146,0.2,0.0343,-0.0387,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F10F12_BODY_MOM,1.0,933,35.37,0.0781,1.132,87.29,0.0,187,0.1858,1.333,0.7,0.0381,-0.0155,0.1718,0.0051,-0.0679,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F10F12_BODY_MOM,1.5,933,35.37,0.054,1.088,87.29,0.0,187,0.1602,1.274,0.7,0.014,-0.0404,0.1483,-0.019,-0.092,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F10_CPOS_BODY,0.0,705,35.04,-0.0446,0.937,67.03,0.0,147,0.0136,1.02,0.37,-0.0846,-0.1555,0.0664,-0.1176,-0.1906,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F10_CPOS_BODY,0.5,705,35.04,0.0928,1.164,67.03,0.0,147,0.135,1.241,0.37,0.0528,-0.0136,0.1992,0.0198,-0.0532,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F10_CPOS_BODY,1.0,705,35.04,0.066,1.111,67.03,0.0,147,0.1146,1.198,0.37,0.026,-0.0414,0.1734,-0.007,-0.08,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F10_CPOS_BODY,1.5,705,35.04,0.0368,1.059,67.03,0.0,147,0.0902,1.149,0.37,-0.0032,-0.0716,0.1452,-0.0362,-0.1092,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F4F12_VOL_MOM,0.0,871,32.15,-0.1333,0.819,141.89,0.0,161,-0.1639,0.777,-2.52,-0.1733,-0.2308,-0.0359,-0.2063,-0.2793,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F4F12_VOL_MOM,0.5,871,32.15,0.0102,1.017,141.89,0.0,161,-0.001,0.998,-2.52,-0.0298,-0.0835,0.1038,-0.0628,-0.1358,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F4F12_VOL_MOM,1.0,871,32.15,-0.0202,0.967,141.89,0.0,161,-0.0388,0.937,-2.52,-0.0602,-0.1147,0.0743,-0.0932,-0.1662,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F4F12_VOL_MOM,1.5,871,32.15,-0.0478,0.926,141.89,0.0,161,-0.0893,0.865,-2.52,-0.0878,-0.143,0.0475,-0.1208,-0.1938,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F9_CPOS_EARLY,0.0,310,32.26,-0.1482,0.799,62.57,0.0,67,-0.1265,0.822,-2.41,-0.1882,-0.3099,0.0134,-0.2212,-0.2942,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F9_CPOS_EARLY,0.5,310,32.26,-0.0041,0.993,45.92,0.0,67,0.0293,1.053,-2.41,-0.0441,-0.1593,0.1512,-0.0771,-0.1501,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F9_CPOS_EARLY,1.0,310,32.26,-0.0332,0.947,51.67,0.0,67,-0.0418,0.933,-2.41,-0.0732,-0.1898,0.1235,-0.1062,-0.1792,34.67,0.04,34.67,-0.068
SHORT_COVERING,PAIR,F1F9_CPOS_EARLY,1.5,310,32.26,-0.0654,0.9,61.18,0.0,67,-0.0568,0.911,-2.41,-0.1054,-0.2236,0.0928,-0.1384,-0.2114,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F2F3_CPOS_RS_SEC,0.0,123,31.71,-0.2229,0.704,37.47,0.0,27,-0.1784,0.758,-2.96,-0.2629,-0.4714,0.0256,-0.2959,-0.3689,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F2F3_CPOS_RS_SEC,0.5,123,31.71,-0.0748,0.876,28.91,0.0,27,-0.1043,0.843,-2.96,-0.1148,-0.3137,0.1641,-0.1478,-0.2208,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F2F3_CPOS_RS_SEC,1.0,123,31.71,-0.101,0.84,28.91,0.0,27,-0.1414,0.798,-2.96,-0.141,-0.3417,0.1398,-0.174,-0.247,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F2F3_CPOS_RS_SEC,1.5,123,31.71,-0.1416,0.789,31.98,0.0,27,-0.1414,0.798,-2.96,-0.1816,-0.3852,0.102,-0.2146,-0.2876,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F4F7_CPOS_VOL_COMP,0.0,172,33.14,-0.0669,0.907,37.96,0.0,30,-0.099,0.867,-1.53,-0.1069,-0.2954,0.1616,-0.1399,-0.2129,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F4F7_CPOS_VOL_COMP,0.5,172,33.14,0.0654,1.111,37.96,0.0,30,0.0343,1.056,-1.53,0.0254,-0.1545,0.2854,-0.0076,-0.0806,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F4F7_CPOS_VOL_COMP,1.0,172,33.14,0.0358,1.058,37.96,0.0,30,0.001,1.002,-1.53,-0.0042,-0.1863,0.2579,-0.0372,-0.1102,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F4F7_CPOS_VOL_COMP,1.5,172,33.14,0.0145,1.023,37.96,0.0,30,0.001,1.002,-1.53,-0.0255,-0.2089,0.2379,-0.0585,-0.1315,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F3F4_CPOS_SEC_VOL,0.0,190,36.84,-0.0167,0.976,31.38,0.0,30,0.0321,1.046,2.17,-0.0567,-0.2334,0.2,-0.0897,-0.1627,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F3F4_CPOS_SEC_VOL,0.5,190,36.84,0.1162,1.206,31.38,0.0,30,0.1988,1.37,2.17,0.0762,-0.0915,0.324,0.0432,-0.0298,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F3F4_CPOS_SEC_VOL,1.0,190,36.84,0.0847,1.142,31.38,0.0,30,0.1654,1.29,2.17,0.0447,-0.1254,0.2948,0.0117,-0.0613,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F3F4_CPOS_SEC_VOL,1.5,190,36.84,0.0623,1.101,31.38,0.0,30,0.1654,1.29,2.17,0.0223,-0.1494,0.2739,-0.0107,-0.0837,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F4F12_CPOS_VOL_MOM,0.0,313,33.23,-0.097,0.867,68.77,0.0,53,-0.1353,0.818,-1.44,-0.137,-0.2633,0.0694,-0.17,-0.243,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F4F12_CPOS_VOL_MOM,0.5,313,33.23,0.0428,1.073,67.77,0.0,53,0.0345,1.06,-1.44,0.0028,-0.117,0.2027,-0.0302,-0.1032,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F4F12_CPOS_VOL_MOM,1.0,313,33.23,0.0157,1.025,68.77,0.0,53,-0.0033,0.995,-1.44,-0.0243,-0.1455,0.1769,-0.0573,-0.1303,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F4F12_CPOS_VOL_MOM,1.5,313,33.23,-0.0139,0.979,68.77,0.0,53,-0.0221,0.965,-1.44,-0.0539,-0.1765,0.1487,-0.0869,-0.1599,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F2F4_CPOS_RS_VOL,0.0,98,27.55,-0.2773,0.638,33.5,0.0,19,-0.4444,0.462,-7.12,-0.3173,-0.552,-0.0026,-0.3503,-0.4233,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F2F4_CPOS_RS_VOL,0.5,98,27.55,-0.1322,0.787,31.5,0.0,19,-0.3918,0.494,-7.12,-0.1722,-0.3974,0.133,-0.2052,-0.2782,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F2F4_CPOS_RS_VOL,1.0,98,27.55,-0.1628,0.75,33.5,0.0,19,-0.3918,0.494,-7.12,-0.2028,-0.4303,0.1047,-0.2358,-0.3088,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F2F4_CPOS_RS_VOL,1.5,98,27.55,-0.1956,0.714,33.5,0.0,19,-0.3918,0.494,-7.12,-0.2356,-0.4653,0.0741,-0.2686,-0.3416,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F5F3_CPOS_MTF_SEC,0.0,267,32.96,-0.1402,0.81,48.39,0.0,55,0.0508,1.075,-1.71,-0.1802,-0.3151,0.0348,-0.2132,-0.2862,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F5F3_CPOS_MTF_SEC,0.5,267,32.96,-0.0002,1.0,48.39,0.0,55,0.1603,1.284,-1.71,-0.0402,-0.1684,0.168,-0.0732,-0.1462,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F5F3_CPOS_MTF_SEC,1.0,267,32.96,-0.0265,0.958,48.39,0.0,55,0.1283,1.215,-1.71,-0.0665,-0.1961,0.1431,-0.0995,-0.1725,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F5F3_CPOS_MTF_SEC,1.5,267,32.96,-0.0568,0.913,48.39,0.0,55,0.1101,1.179,-1.71,-0.0968,-0.2279,0.1144,-0.1298,-0.2028,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F4F7F10_VOL_COMP_BODY,0.0,367,33.24,-0.0812,0.887,57.24,0.0,67,-0.0797,0.887,-1.43,-0.1212,-0.2351,0.0726,-0.1542,-0.2272,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F4F7F10_VOL_COMP_BODY,0.5,367,33.24,0.0529,1.09,57.24,0.0,67,0.062,1.11,-1.43,0.0129,-0.0951,0.2009,-0.0201,-0.0931,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F4F7F10_VOL_COMP_BODY,1.0,367,33.24,0.0251,1.041,57.24,0.0,67,0.0201,1.033,-1.43,-0.0149,-0.1242,0.1744,-0.0479,-0.1209,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F4F7F10_VOL_COMP_BODY,1.5,367,33.24,0.0032,1.005,57.24,0.0,67,-0.0051,0.992,-1.43,-0.0368,-0.147,0.1535,-0.0698,-0.1428,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F3F12_CPOS_SEC_MOM,0.0,259,37.45,0.0174,1.025,25.95,0.0,50,0.3299,1.558,2.78,-0.0226,-0.1714,0.2061,-0.0556,-0.1286,34.67,0.04,34.67,-0.068
