symbol,pattern,signal_date,year,period,regime,score,entry,stop,target,risk_pct,clv,rvol,upper_wick_pct,outcome,r_multiple,holding_bars,pnl_pct,mfe,mae,exit_date,exit_price,exit_reason
AARTIPHARM,SHAKEOUT_RECLAIM,2026-01-21,2026,OOS_2026,BULL,91.0,792.22,744.69,863.52,6.0,0.81,2.09,0.19,LOSS,-1.0,3,-6.0,0.14,1.24,2026-01-26,744.69,STOP_LOSS
AARTIPHARM,V_REVERSAL,2026-05-06,2026,OOS_2026,BULL,81.0,788.45,741.14,859.42,6.0,0.89,1.36,0.11,LOSS,-1.0,3,-6.0,0.2,1.02,2026-05-10,741.14,STOP_LOSS
AARTIPHARM,WYCKOFF_SPRING_TYPE_2,2026-08-10,2026,OOS_2026,BULL,94.0,823.0,773.62,897.07,6.0,1.0,10.74,0.0,WIN,1.5,1,9.0,2.22,0.0,2026-08-10,897.07,TARGET_1
360ONE,V_REVERSAL,2025-09-09,2025,VAL_2025,SIDEWAYS,90.0,1081.43,1041.8,1140.89,3.66,0.88,1.67,0.12,LOSS,-1.0,9,-3.66,0.32,1.48,2025-09-22,1041.8,STOP_LOSS
360ONE,MULTI_MONTH_BASE_BREAKOUT,2025-12-05,2025,VAL_2025,BULL,90.0,1125.53,1065.08,1216.2,5.37,0.84,1.63,0.16,WIN,0.21,20,1.15,0.81,0.55,2026-01-02,1138.4219394656536,TIMEOUT_20D
360ONE,WYCKOFF_SPRING_TYPE_2,2026-06-17,2026,OOS_2026,SIDEWAYS,88.0,930.5,883.35,1001.23,5.07,0.93,1.7,0.07,LOSS,-1.0,3,-5.07,0.03,1.0,2026-06-22,883.35,STOP_LOSS
3MINDIA,WYCKOFF_SPRING_TYPE_2,2025-06-05,2025,VAL_2025,SIDEWAYS,90.0,1245.09,1191.58,1325.36,4.3,0.85,1.61,0.15,WIN,0.0,20,0.0,1.0,0.19,2025-07-03,1245.1405743488986,TIMEOUT_20D
3MINDIA,CUP_HANDLE,2026-02-04,2026,OOS_2026,BULL,86.0,1721.08,1670.82,1796.47,2.92,0.83,1.55,0.17,WIN,1.5,18,4.38,1.88,0.54,2026-03-02,1796.47,TARGET_1
AAVAS,BULL_FLAG,2026-05-05,2026,OOS_2026,BULL,88.0,1445.8,1359.05,1575.93,6.0,0.84,1.56,0.16,LOSS,-1.0,6,-6.0,0.57,1.14,2026-05-12,1359.05,STOP_LOSS
AAVAS,SHAKEOUT_RECLAIM,2026-06-10,2026,OOS_2026,BEAR,88.0,1299.6,1241.36,1386.96,4.48,0.78,1.58,0.22,WIN,1.5,2,6.72,2.49,0.32,2026-06-11,1386.96,TARGET_1
AARTIIND,SHAKEOUT_RECLAIM,2025-11-28,2025,VAL_2025,BULL,100.0,2049.62,1926.65,2234.08,6.0,0.95,2.6,0.05,LOSS,-1.0,1,-6.0,0.0,13.58,2025-11-30,1926.65,STOP_LOSS
AARTIIND,WYCKOFF_SPRING_TYPE_2,2026-01-28,2026,OOS_2026,BULL,95.0,2129.02,2001.28,2320.63,6.0,0.9,1.61,0.1,LOSS,-1.0,1,-6.0,0.0,13.93,2026-01-28,2001.28,STOP_LOSS
AARTIIND,WYCKOFF_SPRING_TYPE_2,2026-03-16,2026,OOS_2026,BULL,99.0,2156.49,2027.1,2350.57,6.0,0.9,2.06,0.1,LOSS,-1.0,1,-6.0,0.0,13.45,2026-03-16,2027.1,STOP_LOSS
AARTIIND,WYCKOFF_SPRING_TYPE_2,2026-04-10,2026,OOS_2026,BULL,97.0,2138.72,2010.39,2331.21,6.0,0.92,1.8,0.08,LOSS,-1.0,1,-6.0,0.0,13.47,2026-04-12,2010.39,STOP_LOSS
AARTIIND,DOUBLE_BOTTOM,2026-05-18,2026,OOS_2026,BULL,94.0,2119.31,2026.66,2258.29,4.37,0.91,1.47,0.09,LOSS,-1.0,1,-4.37,0.0,17.93,2026-05-18,2026.66,STOP_LOSS
AARTIIND,WYCKOFF_SPRING_TYPE_2,2026-05-22,2026,OOS_2026,BULL,90.0,2149.93,2020.94,2343.42,6.0,0.75,1.95,0.25,LOSS,-1.0,1,-6.0,0.0,12.96,2026-05-24,2020.94,STOP_LOSS
AARTIIND,SHAKEOUT_RECLAIM,2026-05-28,2026,OOS_2026,BULL,96.0,2148.64,2019.72,2342.02,6.0,0.84,2.23,0.16,LOSS,-1.0,1,-6.0,0.0,13.02,2026-05-28,2019.72,STOP_LOSS
AARTIIND,HIGHER_LOW_REVERSAL,2026-07-22,2026,OOS_2026,BULL,87.0,2134.38,2006.32,2326.48,6.0,0.82,1.58,0.18,LOSS,-1.0,1,-6.0,0.0,12.95,2026-07-22,2006.32,STOP_LOSS
ABB,MULTI_MONTH_BASE_BREAKOUT,2026-01-29,2026,OOS_2026,SIDEWAYS,95.0,5451.7,5185.75,5850.63,4.88,0.87,7.8,0.13,WIN,1.5,8,7.32,1.54,0.4,2026-02-09,5850.63,TARGET_1
ABB,DOUBLE_BOTTOM,2026-04-09,2026,OOS_2026,BULL,85.0,6587.06,6266.21,7068.33,4.87,0.82,1.46,0.18,WIN,1.5,6,7.31,2.19,0.0,2026-04-19,7068.33,TARGET_1
ABB,WYCKOFF_SPRING_TYPE_2,2026-08-03,2026,OOS_2026,BULL,97.0,7512.56,7061.81,8188.68,6.0,0.86,2.56,0.14,LOSS,-0.41,20,-2.44,0.69,0.5,2026-09-09,7329.0,TIMEOUT_20D
ABFRL,V_REVERSAL,2026-04-13,2026,OOS_2026,SIDEWAYS,84.0,61.96,58.24,67.54,6.0,0.91,1.4,0.09,WIN,1.5,17,9.01,1.92,0.15,2026-05-06,67.54,TARGET_1
ABFRL,SHAKEOUT_RECLAIM,2026-05-04,2026,OOS_2026,BULL,93.0,65.93,61.97,71.87,6.01,0.9,2.2,0.1,LOSS,-1.0,10,-6.01,0.8,1.37,2026-05-17,61.97,STOP_LOSS
ABFRL,WYCKOFF_SPRING_TYPE_2,2026-06-24,2026,OOS_2026,SIDEWAYS,94.0,61.6,57.9,67.15,6.01,0.81,2.69,0.19,LOSS,-1.0,4,-6.01,0.16,1.01,2026-06-29,57.9,STOP_LOSS
ABFRL,WYCKOFF_SPRING_TYPE_2,2026-08-03,2026,OOS_2026,SIDEWAYS,90.0,62.41,58.67,68.02,5.99,0.81,2.17,0.19,LOSS,-1.0,5,-5.99,0.45,1.31,2026-08-09,58.67,STOP_LOSS
ABLBL,SHAKEOUT_RECLAIM,2026-03-10,2026,OOS_2026,BEAR,95.0,103.46,97.25,112.78,6.0,0.88,2.68,0.12,LOSS,-1.0,3,-6.0,0.25,1.31,2026-03-12,97.25,STOP_LOSS
ABLBL,SHAKEOUT_RECLAIM,2026-05-05,2026,OOS_2026,BULL,95.0,104.24,97.98,113.62,6.0,0.82,2.31,0.18,WIN,1.5,2,9.0,2.35,0.03,2026-05-06,113.62,TARGET_1
ABLBL,SHAKEOUT_RECLAIM,2026-07-13,2026,OOS_2026,SIDEWAYS,92.0,98.72,92.79,107.6,6.0,0.85,1.8,0.15,LOSS,-1.0,8,-6.0,0.0,1.1,2026-07-22,92.79,STOP_LOSS
ABLBL,WYCKOFF_SPRING_TYPE_2,2026-08-03,2026,OOS_2026,SIDEWAYS,90.0,95.4,90.96,102.07,4.66,0.89,1.74,0.11,LOSS,-1.0,7,-4.66,0.0,1.21,2026-08-11,90.96,STOP_LOSS
ABSLAMC,HIGHER_LOW_REVERSAL,2025-12-30,2025,VAL_2025,BULL,89.0,808.49,759.98,881.26,6.0,0.84,3.36,0.16,LOSS,-1.0,9,-6.0,0.69,1.18,2026-01-11,759.98,STOP_LOSS
ABSLAMC,SHAKEOUT_RECLAIM,2026-02-02,2026,OOS_2026,SIDEWAYS,92.0,757.66,717.91,817.29,5.25,0.9,2.25,0.1,WIN,1.5,6,7.87,1.57,0.0,2026-02-09,817.29,TARGET_1
ABSLAMC,BULL_FLAG,2026-02-18,2026,OOS_2026,BULL,87.0,884.68,831.6,964.3,6.0,0.75,1.92,0.25,LOSS,-1.0,9,-6.0,0.51,1.14,2026-03-03,831.6,STOP_LOSS
ABSLAMC,V_REVERSAL,2026-04-15,2026,OOS_2026,BULL,78.0,1022.14,960.81,1114.13,6.0,0.82,1.37,0.18,LOSS,-0.22,20,-1.33,1.21,0.81,2026-05-12,1008.5274047851562,TIMEOUT_20D
ABSLAMC,DOUBLE_BOTTOM,2026-06-09,2026,OOS_2026,BULL,91.0,1036.43,980.13,1120.88,5.43,0.83,3.26,0.17,WIN,1.5,4,8.15,1.67,0.04,2026-06-14,1120.88,TARGET_1
ABSLAMC,DOUBLE_BOTTOM,2026-06-15,2026,OOS_2026,BULL,89.0,1118.08,1052.19,1216.92,5.89,0.81,2.75,0.19,WIN,0.41,20,2.41,1.17,0.82,2026-07-12,1145.0072021484375,TIMEOUT_20D
ABSLAMC,CUP_HANDLE,2026-07-13,2026,OOS_2026,BULL,86.0,1145.01,1082.5,1238.77,5.46,0.87,1.35,0.13,LOSS,-1.0,6,-5.46,0.09,2.12,2026-07-20,1082.5,STOP_LOSS
ABSLAMC,DOUBLE_BOTTOM,2026-08-26,2026,OOS_2026,SIDEWAYS,96.0,1033.5,988.13,1101.56,4.39,0.92,2.24,0.08,WIN,1.5,11,6.59,1.84,0.57,2026-09-10,1101.56,TARGET_1
ABDL,MULTI_MONTH_BASE_BREAKOUT,2025-05-13,2025,VAL_2025,BULL,91.0,1765.6,1683.24,1889.14,4.66,0.85,1.51,0.15,LOSS,-1.0,4,-4.66,0.0,1.01,2025-05-19,1683.24,STOP_LOSS
ABDL,ASCENDING_TRIANGLE,2025-06-12,2025,VAL_2025,BULL,88.0,1772.88,1719.13,1853.51,3.03,0.81,1.65,0.19,LOSS,-1.0,11,-3.03,0.73,1.26,2025-06-27,1719.13,STOP_LOSS
ABDL,CUP_HANDLE,2025-08-08,2025,VAL_2025,BULL,90.0,1821.83,1767.72,1903.0,2.97,0.86,1.74,0.14,LOSS,-1.0,5,-2.97,0.0,1.45,2025-08-15,1767.72,STOP_LOSS
ABDL,CUP_HANDLE,2026-01-12,2026,OOS_2026,SIDEWAYS,77.0,1659.47,1620.31,1718.21,2.36,0.75,1.44,0.25,LOSS,-1.0,4,-2.36,0.0,1.22,2026-01-16,1620.31,STOP_LOSS
ABDL,CUP_HANDLE,2026-03-26,2026,OOS_2026,BULL,88.0,1714.05,1653.3,1805.18,3.54,0.79,1.59,0.21,LOSS,-1.0,7,-3.54,0.45,1.13,2026-04-06,1653.3,STOP_LOSS
ABDL,WYCKOFF_SPRING_TYPE_2,2026-06-01,2026,OOS_2026,SIDEWAYS,84.0,1619.21,1552.69,1718.98,4.11,0.84,1.46,0.16,WIN,0.69,20,2.82,0.89,0.71,2026-06-29,1664.8605947876324,TIMEOUT_20D
ABDL,MULTI_MONTH_BASE_BREAKOUT,2026-07-22,2026,OOS_2026,BULL,98.0,1882.63,1813.28,1986.66,3.68,0.91,2.09,0.09,WIN,1.5,5,5.53,1.62,0.02,2026-07-29,1986.66,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,2026-02-10,2026,OOS_2026,BEAR,83.0,353.75,332.52,385.6,6.0,0.79,1.46,0.21,WIN,1.5,1,9.0,62.18,0.0,2026-02-10,385.6,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,2026-02-24,2026,OOS_2026,BEAR,93.0,349.3,329.44,379.09,5.69,0.86,2.74,0.14,WIN,1.5,1,8.53,70.2,0.0,2026-02-24,379.09,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,2026-04-08,2026,OOS_2026,BEAR,93.0,338.4,318.1,368.85,6.0,0.91,2.1,0.09,WIN,1.5,1,9.0,65.85,0.0,2026-04-08,368.85,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,2026-04-10,2026,OOS_2026,BEAR,83.0,341.9,321.39,372.66,6.0,0.83,1.48,0.17,WIN,1.5,1,9.0,63.97,0.0,2026-04-10,372.66,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,2026-06-16,2026,OOS_2026,SIDEWAYS,86.0,373.8,351.37,407.44,6.0,0.76,1.62,0.24,WIN,1.5,1,9.0,63.74,0.0,2026-06-16,407.44,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,2026-06-19,2026,OOS_2026,BEAR,90.0,375.9,353.35,409.72,6.0,0.84,5.03,0.16,WIN,1.5,1,9.0,61.77,0.0,2026-06-19,409.72,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,2026-07-17,2026,OOS_2026,BEAR,89.0,401.55,382.08,430.75,4.85,0.82,1.9,0.18,WIN,1.5,1,7.27,74.67,0.0,2026-07-17,430.75,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,2026-08-31,2026,OOS_2026,BEAR,93.0,409.4,391.83,435.75,4.29,1.0,3.09,0.0,LOSS,-1.0,1,-4.29,0.0,1.09,2026-08-31,391.83,STOP_LOSS
ACE,SHAKEOUT_RECLAIM,2025-12-15,2025,VAL_2025,SIDEWAYS,92.0,995.9,936.15,1085.53,6.0,0.83,7.51,0.17,LOSS,-1.0,3,-6.0,0.0,1.23,2025-12-17,936.15,STOP_LOSS
ACE,CUP_HANDLE,2026-05-08,2026,OOS_2026,BULL,89.0,947.25,890.41,1032.51,6.0,0.84,7.67,0.16,LOSS,-1.0,2,-6.0,0.0,1.23,2026-05-11,890.41,STOP_LOSS
ACE,CUP_HANDLE,2026-06-05,2026,OOS_2026,BULL,83.0,900.3,846.28,981.33,6.0,0.79,1.45,0.21,WIN,1.5,10,9.0,1.57,0.71,2026-06-18,981.33,TARGET_1
ACE,DOUBLE_BOTTOM,2026-06-17,2026,OOS_2026,BULL,92.0,962.1,909.02,1041.72,5.52,0.88,2.6,0.12,WIN,1.5,4,8.28,1.6,0.11,2026-06-22,1041.72,TARGET_1
ACE,SHAKEOUT_RECLAIM,2026-07-24,2026,OOS_2026,BULL,95.0,1039.4,977.04,1132.94,6.0,0.85,2.96,0.15,WIN,1.5,8,9.0,1.76,0.11,2026-08-04,1132.94,TARGET_1
ACE,BULL_FLAG,2026-08-18,2026,OOS_2026,BULL,94.0,1184.8,1113.71,1291.44,6.0,0.95,2.96,0.05,LOSS,-1.0,9,-6.0,0.16,1.21,2026-08-30,1113.71,STOP_LOSS
ABREL,WYCKOFF_SPRING_TYPE_2,2025-08-01,2025,VAL_2025,BULL,85.0,854.19,808.74,922.36,5.32,0.95,1.45,0.05,LOSS,-1.0,11,-5.32,0.42,1.05,2025-08-18,808.74,STOP_LOSS
ABREL,WYCKOFF_SPRING_TYPE_2,2025-11-14,2025,VAL_2025,SIDEWAYS,90.0,712.52,679.31,762.34,4.66,0.98,1.67,0.02,LOSS,-0.05,20,-0.23,0.89,0.49,2025-12-12,710.9023020197064,TIMEOUT_20D
ABREL,V_REVERSAL,2025-11-24,2025,VAL_2025,SIDEWAYS,88.0,713.7,688.53,751.45,3.53,0.92,1.9,0.08,WIN,0.07,20,0.24,1.13,0.32,2025-12-22,715.3961665031729,TIMEOUT_20D
ABREL,V_REVERSAL,2026-02-17,2026,OOS_2026,BEAR,87.0,667.28,629.62,723.77,5.64,0.89,1.64,0.11,WIN,0.84,20,4.71,1.37,0.11,2026-03-17,698.7302215374327,TIMEOUT_20D
ABREL,WYCKOFF_SPRING_TYPE_2,2026-02-25,2026,OOS_2026,SIDEWAYS,87.0,692.22,650.69,754.53,6.0,0.84,1.57,0.16,WIN,0.24,20,1.44,0.65,0.24,2026-03-25,702.1941090671181,TIMEOUT_20D
ABREL,CUP_HANDLE,2026-04-07,2026,OOS_2026,BULL,81.0,692.74,664.62,734.92,4.06,0.76,1.42,0.24,WIN,1.5,18,6.09,1.73,0.78,2026-05-01,734.92,TARGET_1
ACMESOLAR,SHAKEOUT_RECLAIM,2025-10-21,2025,VAL_2025,SIDEWAYS,88.0,290.09,272.69,316.2,6.0,0.8,1.89,0.2,LOSS,-1.0,8,-6.0,0.03,1.09,2025-11-02,272.69,STOP_LOSS
ACMESOLAR,V_REVERSAL,2025-12-29,2025,VAL_2025,SIDEWAYS,85.0,235.45,221.33,256.64,6.0,0.75,1.62,0.25,LOSS,-1.0,9,-6.0,0.44,1.1,2026-01-08,221.33,STOP_LOSS
ACMESOLAR,V_REVERSAL,2026-01-30,2026,OOS_2026,SIDEWAYS,84.0,225.58,212.05,245.88,6.0,0.84,1.7,0.16,LOSS,-1.0,1,-6.0,0.0,1.08,2026-02-01,212.05,STOP_LOSS
ACMESOLAR,WYCKOFF_SPRING_TYPE_2,2026-03-27,2026,OOS_2026,BULL,90.0,269.41,253.25,293.65,6.0,0.8,4.95,0.2,WIN,1.5,12,9.0,2.33,0.71,2026-04-16,293.65,TARGET_1
ACMESOLAR,SHAKEOUT_RECLAIM,2026-04-13,2026,OOS_2026,BULL,87.0,284.05,267.01,309.61,6.0,0.75,2.68,0.25,WIN,1.5,4,9.0,1.78,0.0,2026-04-19,309.61,TARGET_1
ACMESOLAR,HIGHER_LOW_REVERSAL,2026-05-11,2026,OOS_2026,SIDEWAYS,83.0,290.25,272.83,316.38,6.0,0.75,2.4,0.25,LOSS,-1.0,5,-6.0,0.44,1.3,2026-05-17,272.83,STOP_LOSS
ACMESOLAR,SHAKEOUT_RECLAIM,2026-06-04,2026,OOS_2026,BULL,90.0,345.85,325.1,376.98,6.0,0.92,1.58,0.08,WIN,1.5,17,9.0,1.83,0.91,2026-06-28,376.98,TARGET_1
ACMESOLAR,V_REVERSAL,2026-06-29,2026,OOS_2026,BULL,82.0,379.25,356.5,413.38,6.0,0.83,1.48,0.17,LOSS,-0.74,20,-4.44,0.85,0.92,2026-07-26,362.3999938964844,TIMEOUT_20D
ACC,WYCKOFF_SPRING_TYPE_2,2025-03-19,2025,VAL_2025,BULL,89.0,1525.06,1463.49,1617.42,4.04,0.84,1.65,0.16,WIN,1.5,6,6.06,1.61,0.0,2025-03-27,1617.42,TARGET_1
ACC,MULTI_MONTH_BASE_BREAKOUT,2025-07-22,2025,VAL_2025,BULL,94.0,2132.82,2031.36,2285.0,4.76,0.9,1.59,0.1,WIN,0.37,20,1.76,0.49,0.27,2025-08-19,2170.435773978351,TIMEOUT_20D
ACC,V_REVERSAL,2025-10-17,2025,VAL_2025,BULL,84.0,2618.41,2461.31,2854.06,6.0,0.75,1.4,0.25,WIN,1.5,18,9.0,1.5,0.0,2025-11-12,2854.06,TARGET_1
ACC,MULTI_MONTH_BASE_BREAKOUT,2026-02-25,2026,OOS_2026,BULL,89.0,3356.03,3252.13,3511.88,3.1,0.79,1.58,0.21,WIN,1.5,9,4.64,1.84,0.03,2026-03-10,3511.88,TARGET_1
ACC,V_REVERSAL,2026-04-09,2026,OOS_2026,BULL,79.0,4050.07,3807.07,4414.58,6.0,0.79,1.48,0.21,LOSS,-1.0,18,-6.0,0.37,1.02,2026-05-05,3807.07,STOP_LOSS
ACC,CUP_HANDLE,2026-06-23,2026,OOS_2026,BULL,89.0,4082.8,3973.9,4246.15,2.67,0.97,1.8,0.03,LOSS,-1.0,5,-2.67,0.5,1.14,2026-06-30,3973.9,STOP_LOSS
ACC,V_REVERSAL,2026-08-20,2026,OOS_2026,SIDEWAYS,89.0,4124.51,3877.04,4495.71,6.0,0.83,1.89,0.17,LOSS,-1.0,1,-6.0,0.0,11.42,2026-08-20,3877.04,STOP_LOSS
ACI,WYCKOFF_SPRING_TYPE_2,2025-02-28,2025,VAL_2025,BEAR,89.0,1613.02,1587.53,1651.25,1.58,0.76,1.62,0.24,LOSS,-1.0,1,-1.58,0.0,1.88,2025-03-03,1587.53,STOP_LOSS
ACI,CUP_HANDLE,2025-09-30,2025,VAL_2025,BULL,94.0,1401.37,1375.38,1440.35,1.85,0.91,2.05,0.09,LOSS,-1.0,2,-1.85,0.0,1.05,2025-10-02,1375.38,STOP_LOSS
ACI,V_REVERSAL,2025-11-11,2025,VAL_2025,BULL,84.0,1413.41,1329.54,1539.2,5.93,0.78,1.63,0.22,WIN,1.38,20,8.17,1.5,0.06,2025-12-09,1528.9426557147144,TIMEOUT_20D
ACI,CUP_HANDLE,2026-03-20,2026,OOS_2026,SIDEWAYS,88.0,1632.1,1595.91,1686.38,2.22,0.85,1.67,0.15,WIN,1.5,9,3.33,1.62,0.6,2026-04-02,1686.38,TARGET_1
ACI,MULTI_MONTH_BASE_BREAKOUT,2026-08-10,2026,OOS_2026,BULL,90.0,1951.92,1885.44,2051.64,3.41,0.77,1.88,0.23,LOSS,-1.0,7,-3.41,0.45,21.77,2026-08-18,1885.44,STOP_LOSS
ADANIENSOL,HIGHER_LOW_REVERSAL,2025-10-23,2025,VAL_2025,BULL,82.0,952.4,903.61,1025.59,5.12,0.83,1.5,0.17,WIN,1.5,14,7.68,1.71,0.71,2025-11-12,1025.59,TARGET_1
ADANIENSOL,ASCENDING_TRIANGLE,2025-10-29,2025,VAL_2025,BULL,92.0,967.55,909.5,1054.62,6.0,0.76,3.79,0.24,WIN,0.29,20,1.74,1.42,0.39,2025-11-26,984.3499755859375,TIMEOUT_20D
ADANIENSOL,CUP_HANDLE,2025-12-19,2025,VAL_2025,BULL,93.0,988.25,941.62,1058.19,4.72,0.86,2.47,0.14,WIN,1.5,8,7.08,1.58,0.07,2025-12-31,1058.19,TARGET_1
ADANIENSOL,BULL_PENNANT,2026-02-03,2026,OOS_2026,SIDEWAYS,88.0,974.4,915.94,1062.09,6.0,0.82,2.63,0.18,LOSS,-0.24,20,-1.43,1.32,0.44,2026-03-03,960.5,TIMEOUT_20D
ADANIENSOL,CUP_HANDLE,2026-03-10,2026,OOS_2026,BULL,86.0,1013.6,953.31,1104.03,5.95,0.79,1.65,0.21,LOSS,-1.0,9,-5.95,0.5,1.29,2026-03-22,953.31,STOP_LOSS
ADANIENSOL,V_REVERSAL,2026-04-10,2026,OOS_2026,BULL,91.0,1157.9,1088.43,1262.11,6.0,0.97,3.27,0.03,WIN,1.5,4,9.0,1.56,0.63,2026-04-16,1262.11,TARGET_1
ADANIENSOL,WYCKOFF_SPRING_TYPE_2,2026-04-17,2026,OOS_2026,BULL,89.0,1259.8,1184.21,1373.19,6.0,0.85,1.74,0.15,WIN,1.5,3,9.0,1.64,0.21,2026-04-21,1373.19,TARGET_1
ADANIENSOL,WYCKOFF_SPRING_TYPE_2,2026-04-24,2026,OOS_2026,BULL,95.0,1411.95,1327.23,1539.03,6.0,0.91,2.46,0.09,LOSS,-1.0,4,-6.0,0.61,1.23,2026-04-29,1327.23,STOP_LOSS
ADANIENSOL,V_REVERSAL,2026-05-27,2026,OOS_2026,BULL,83.0,1540.1,1447.69,1678.71,6.0,0.78,1.95,0.22,LOSS,-1.0,5,-6.0,0.42,1.03,2026-06-02,1447.69,STOP_LOSS
ADANIENSOL,BULL_PENNANT,2026-06-05,2026,OOS_2026,BULL,83.0,1579.0,1484.26,1721.11,6.0,0.81,1.43,0.19,LOSS,-1.0,4,-6.0,0.38,1.25,2026-06-10,1484.26,STOP_LOSS
ADANIENSOL,SHAKEOUT_RECLAIM,2026-08-14,2026,OOS_2026,SIDEWAYS,92.0,1616.0,1562.35,1696.48,3.32,0.84,3.16,0.16,LOSS,-1.0,3,-3.32,0.26,1.48,2026-08-18,1562.35,STOP_LOSS
ADANIENSOL,V_REVERSAL,2026-08-27,2026,OOS_2026,SIDEWAYS,87.0,1617.0,1519.98,1762.53,6.0,0.98,1.95,0.02,LOSS,-1.0,2,-6.0,0.0,2.06,2026-08-30,1519.98,STOP_LOSS
ADANIGREEN,SHAKEOUT_RECLAIM,2025-12-11,2025,VAL_2025,BEAR,93.0,1018.8,970.12,1091.82,4.78,0.85,2.77,0.15,LOSS,-1.0,20,-4.78,0.82,1.57,2026-01-08,970.12,STOP_LOSS
ADANIGREEN,WYCKOFF_SPRING_TYPE_2,2026-04-06,2026,OOS_2026,SIDEWAYS,98.0,921.1,865.83,1004.0,6.0,0.92,3.11,0.08,WIN,1.5,2,9.0,2.27,0.2,2026-04-07,1004.0,TARGET_1
ADANIGREEN,V_REVERSAL,2026-04-10,2026,OOS_2026,BULL,84.0,1085.35,1020.23,1183.03,6.0,0.95,1.43,0.05,WIN,1.5,5,9.0,1.68,0.65,2026-04-19,1183.03,TARGET_1
ADANIGREEN,SHAKEOUT_RECLAIM,2026-06-05,2026,OOS_2026,BULL,93.0,1525.7,1434.16,1663.01,6.0,0.96,2.28,0.04,WIN,0.33,20,2.0,0.45,0.82,2026-07-02,1556.199951171875,TIMEOUT_20D
ADANIGREEN,SHAKEOUT_RECLAIM,2026-08-25,2026,OOS_2026,BEAR,90.0,1330.0,1274.69,1412.96,4.16,1.0,1.63,0.0,LOSS,-1.0,4,-4.16,0.3,2.08,2026-08-30,1274.69,STOP_LOSS
ACUTAAS,CUP_HANDLE,2025-03-13,2025,VAL_2025,BULL,78.0,1959.66,1882.32,2075.68,3.95,0.75,1.45,0.25,WIN,1.5,7,5.92,2.06,0.09,2025-03-24,2075.68,TARGET_1
ACUTAAS,BULL_FLAG,2025-03-21,2025,VAL_2025,BULL,89.0,2047.68,1994.14,2128.0,2.61,0.99,1.51,0.01,WIN,1.5,2,3.92,2.03,0.0,2025-03-25,2128.0,TARGET_1
ACUTAAS,CUP_HANDLE,2025-07-28,2025,VAL_2025,BULL,90.0,2351.12,2317.36,2401.75,1.44,0.82,1.53,0.18,WIN,1.5,1,2.15,2.92,0.0,2025-07-29,2401.75,TARGET_1
ACUTAAS,BULL_FLAG,2025-09-03,2025,VAL_2025,BULL,87.0,2533.58,2446.07,2664.86,3.45,0.93,1.4,0.07,WIN,0.55,20,1.91,0.98,0.83,2025-10-01,2582.063308274908,TIMEOUT_20D
ACUTAAS,CUP_HANDLE,2025-10-14,2025,VAL_2025,BULL,88.0,2619.97,2566.56,2700.09,2.04,0.99,1.38,0.01,LOSS,-1.0,4,-2.04,0.49,1.08,2025-10-20,2566.56,STOP_LOSS
ACUTAAS,V_REVERSAL,2026-01-15,2026,OOS_2026,BULL,81.0,2726.76,2576.31,2952.45,5.52,0.84,1.44,0.16,LOSS,-0.61,20,-3.37,0.79,0.96,2026-02-12,2634.8368455788373,TIMEOUT_20D
ACUTAAS,WYCKOFF_SPRING_TYPE_2,2026-02-17,2026,OOS_2026,BEAR,90.0,2631.77,2568.67,2726.43,2.4,0.8,1.79,0.2,WIN,1.5,7,3.6,1.71,0.64,2026-02-26,2726.43,TARGET_1
ACUTAAS,WYCKOFF_SPRING_TYPE_2,2026-07-03,2026,OOS_2026,BEAR,81.0,2497.63,2428.51,2601.31,2.77,0.83,1.44,0.17,WIN,1.5,15,4.15,2.36,0.45,2026-07-24,2601.31,TARGET_1
ACUTAAS,MULTI_MONTH_BASE_BREAKOUT,2026-08-14,2026,OOS_2026,BULL,95.0,2813.45,2682.59,3009.74,4.65,0.96,1.84,0.04,WIN,1.5,3,6.98,4.48,0.57,2026-08-18,3009.74,TARGET_1
ADANIENT,SHAKEOUT_RECLAIM,2024-11-27,2024,IS_2024,BEAR,93.0,2395.54,2251.81,2611.14,6.0,0.93,3.86,0.07,WIN,0.02,20,0.1,1.11,0.45,2024-12-25,2397.988525390625,TIMEOUT_20D
ADANIENT,SHAKEOUT_RECLAIM,2024-12-30,2024,IS_2024,SIDEWAYS,97.0,2589.91,2434.51,2823.0,6.0,0.91,3.92,0.09,LOSS,-1.0,9,-6.0,0.33,1.44,2025-01-09,2434.51,STOP_LOSS
ADANIENT,SHAKEOUT_RECLAIM,2025-01-14,2025,VAL_2025,BEAR,90.0,2378.31,2235.61,2592.35,6.0,0.77,2.31,0.23,LOSS,-1.0,12,-6.0,1.33,1.25,2025-01-29,2235.61,STOP_LOSS
