sample_name,event_id,symbol,sector,session_date,decision_timestamp,regime,v529_rank,v530_rank,v529_selected,v530_selected,v529_r,v530_r,cause,paired_delta_r,entry_price,stop_loss,target_price
SAMPLE_B,EVT_SAMPLE_B_002307,BHARTIARTL,NIFTY_INFRA,2024-04-01,2024-04-01T15:30:00,STRONG_BULL,5,6,1,0,-0.174,0.0,FOCUSED_MODEL_G,0.174,580.15,558.34,622.71
SAMPLE_B,EVT_SAMPLE_B_002322,JIOFIN,NIFTY_FIN_SERVICE,2024-04-01,2024-04-01T15:30:00,STRONG_BULL,,3,0,1,0.0,-0.994,VETO_PRUNING,-0.994,2292.03,2234.77,2588.49
SAMPLE_B,EVT_SAMPLE_B_002331,JSWSTEEL,NIFTY_METAL,2024-04-02,2024-04-02T15:30:00,STRONG_BULL,2,4,1,0,-0.329,0.0,45M_CONFIRMATION,0.329,1008.39,985.77,1134.92
SAMPLE_B,EVT_SAMPLE_B_002360,COALINDIA,NIFTY_ENERGY,2024-04-02,2024-04-02T15:30:00,STRONG_BULL,5,7,1,0,1.279,0.0,FOCUSED_MODEL_G,-1.279,3227.61,3153.07,3503.88
SAMPLE_B,EVT_SAMPLE_B_002366,CIPLA,NIFTY_PHARMA,2024-04-03,2024-04-03T15:30:00,NEUTRAL_BULL,3,11,1,0,0.519,0.0,DYNAMIC_CAPACITY,-0.519,2625.81,2561.18,2846.64
SAMPLE_B,EVT_SAMPLE_B_002375,POLYCAB,NIFTY_INFRA,2024-04-03,2024-04-03T15:30:00,NEUTRAL_BULL,5,16,1,0,-1.0,0.0,DYNAMIC_CAPACITY,1.0,1559.29,1500.65,1724.15
SAMPLE_B,EVT_SAMPLE_B_002406,POLYCAB,NIFTY_INFRA,2024-04-04,2024-04-04T15:30:00,NEUTRAL_BEAR,,1,0,1,0.0,2.138,VETO_PRUNING,2.138,2686.7,2641.97,2965.67
SAMPLE_B,EVT_SAMPLE_B_002413,ABB,NIFTY_INFRA,2024-04-04,2024-04-04T15:30:00,NEUTRAL_BEAR,1,3,1,0,-0.908,0.0,DYNAMIC_CAPACITY,0.908,3109.25,3036.41,3299.65
SAMPLE_B,EVT_SAMPLE_B_002434,ABB,NIFTY_INFRA,2024-04-05,2024-04-05T15:30:00,CHOPPY_RANGE,4,6,1,0,-0.745,0.0,DYNAMIC_CAPACITY,0.745,549.76,533.96,626.3
SAMPLE_B,EVT_SAMPLE_B_002475,ABB,NIFTY_INFRA,2024-04-08,2024-04-08T15:30:00,CHOPPY_RANGE,2,13,1,0,-0.195,0.0,DYNAMIC_CAPACITY,0.195,2229.95,2169.65,2411.58
SAMPLE_B,EVT_SAMPLE_B_002481,ICICIBANK,NIFTY_BANK,2024-04-08,2024-04-08T15:30:00,CHOPPY_RANGE,1,3,1,0,-0.229,0.0,DYNAMIC_CAPACITY,0.229,997.85,975.2,1140.86
SAMPLE_B,EVT_SAMPLE_B_002486,ONGC,NIFTY_ENERGY,2024-04-08,2024-04-08T15:30:00,CHOPPY_RANGE,5,18,1,0,1.654,0.0,DYNAMIC_CAPACITY,-1.654,1529.66,1482.31,1720.4
SAMPLE_B,EVT_SAMPLE_B_002493,SUNPHARMA,NIFTY_PHARMA,2024-04-08,2024-04-08T15:30:00,CHOPPY_RANGE,3,11,1,0,-0.508,0.0,45M_CONFIRMATION,0.508,990.0,959.22,1062.61
SAMPLE_B,EVT_SAMPLE_B_002521,ASIANPAINT,NIFTY_CONSUMPTION,2024-04-09,2024-04-09T15:30:00,STRONG_BULL,,2,0,1,0.0,1.477,VETO_PRUNING,1.477,3219.52,3137.69,3481.13
SAMPLE_B,EVT_SAMPLE_B_002549,NESTLEIND,NIFTY_FMCG,2024-04-10,2024-04-10T15:30:00,SHARP_SELLOFF,1,4,1,0,-0.836,0.0,DYNAMIC_CAPACITY,0.836,2364.46,2317.01,2585.96
SAMPLE_B,EVT_SAMPLE_B_002551,JSWSTEEL,NIFTY_METAL,2024-04-10,2024-04-10T15:30:00,SHARP_SELLOFF,5,9,1,0,-0.855,0.0,DYNAMIC_CAPACITY,0.855,2242.11,2182.35,2570.31
SAMPLE_B,EVT_SAMPLE_B_002566,OBEROIRLTY,NIFTY_REALTY,2024-04-10,2024-04-10T15:30:00,SHARP_SELLOFF,4,10,1,0,-0.207,0.0,DYNAMIC_CAPACITY,0.207,2681.98,2609.23,2863.33
SAMPLE_B,EVT_SAMPLE_B_002571,DLF,NIFTY_REALTY,2024-04-10,2024-04-10T15:30:00,SHARP_SELLOFF,3,8,1,0,1.64,0.0,DYNAMIC_CAPACITY,-1.64,781.93,752.8,845.12
SAMPLE_B,EVT_SAMPLE_B_002589,HAL,NIFTY_INFRA,2024-04-11,2024-04-11T15:30:00,STRONG_BULL,,2,0,1,0.0,3.809,VETO_PRUNING,3.809,2189.2,2131.32,2377.42
SAMPLE_B,EVT_SAMPLE_B_002600,TATASTEEL,NIFTY_METAL,2024-04-11,2024-04-11T15:30:00,STRONG_BULL,4,8,1,0,-0.917,0.0,FOCUSED_MODEL_G,0.917,887.4,860.84,1005.89
SAMPLE_B,EVT_SAMPLE_B_002605,VBL,NIFTY_FMCG,2024-04-11,2024-04-11T15:30:00,STRONG_BULL,1,1,1,0,-0.691,0.0,45M_CONFIRMATION,0.691,3319.66,3195.98,3558.34
SAMPLE_B,EVT_SAMPLE_B_002623,TITAN,NIFTY_CONSUMPTION,2024-04-12,2024-04-12T15:30:00,CHOPPY_RANGE,5,14,1,0,0.842,0.0,DYNAMIC_CAPACITY,-0.842,1874.32,1811.46,2080.78
SAMPLE_B,EVT_SAMPLE_B_002631,KALYANKJIL,NIFTY_CONSUMPTION,2024-04-12,2024-04-12T15:30:00,CHOPPY_RANGE,3,3,1,0,0.572,0.0,DYNAMIC_CAPACITY,-0.572,1364.85,1323.42,1543.51
SAMPLE_B,EVT_SAMPLE_B_002633,HAL,NIFTY_INFRA,2024-04-12,2024-04-12T15:30:00,CHOPPY_RANGE,4,4,1,0,-0.394,0.0,DYNAMIC_CAPACITY,0.394,2669.7,2584.28,2936.18
SAMPLE_B,EVT_SAMPLE_B_002660,JIOFIN,NIFTY_FIN_SERVICE,2024-04-15,2024-04-15T15:30:00,CHOPPY_RANGE,3,5,1,0,0.714,0.0,DYNAMIC_CAPACITY,-0.714,3028.17,2955.6,3344.31
SAMPLE_B,EVT_SAMPLE_B_002703,M&M,NIFTY_AUTO,2024-04-16,2024-04-16T15:30:00,NEUTRAL_BULL,2,2,1,0,-0.437,0.0,45M_CONFIRMATION,0.437,2104.83,2044.32,2293.31
SAMPLE_B,EVT_SAMPLE_B_002740,RELIANCE,NIFTY_ENERGY,2024-04-17,2024-04-17T15:30:00,STRONG_BULL,4,6,1,0,3.687,0.0,FOCUSED_MODEL_G,-3.687,2066.1,2012.25,2329.95
SAMPLE_B,EVT_SAMPLE_B_002741,KALYANKJIL,NIFTY_CONSUMPTION,2024-04-17,2024-04-17T15:30:00,STRONG_BULL,,1,0,1,0.0,3.61,VETO_PRUNING,3.61,822.54,790.98,940.28
SAMPLE_B,EVT_SAMPLE_B_002788,JSWSTEEL,NIFTY_METAL,2024-04-18,2024-04-18T15:30:00,NEUTRAL_BULL,2,5,1,0,0.872,0.0,DYNAMIC_CAPACITY,-0.872,2984.05,2867.21,3243.82
SAMPLE_B,EVT_SAMPLE_B_002822,HAL,NIFTY_INFRA,2024-04-19,2024-04-19T15:30:00,STRONG_BULL,,1,0,1,0.0,1.921,VETO_PRUNING,1.921,3161.28,3042.88,3379.57
SAMPLE_B,EVT_SAMPLE_B_002826,CIPLA,NIFTY_PHARMA,2024-04-19,2024-04-19T15:30:00,STRONG_BULL,,4,0,1,0.0,2.268,VETO_PRUNING,2.268,3017.51,2901.66,3228.07
SAMPLE_B,EVT_SAMPLE_B_002827,KALYANKJIL,NIFTY_CONSUMPTION,2024-04-19,2024-04-19T15:30:00,STRONG_BULL,,2,0,1,0.0,-0.089,VETO_PRUNING,-0.089,792.63,775.95,895.07
SAMPLE_B,EVT_SAMPLE_B_002837,PERSISTENT,NIFTY_IT,2024-04-19,2024-04-19T15:30:00,STRONG_BULL,,5,0,1,0.0,4.334,VETO_PRUNING,4.334,3463.62,3340.6,3717.2
SAMPLE_B,EVT_SAMPLE_B_002864,WIPRO,NIFTY_IT,2024-04-22,2024-04-22T15:30:00,NEUTRAL_BEAR,3,7,1,0,1.469,0.0,DYNAMIC_CAPACITY,-1.469,547.38,529.47,604.56
SAMPLE_B,EVT_SAMPLE_B_002887,ABB,NIFTY_INFRA,2024-04-23,2024-04-23T15:30:00,CHOPPY_RANGE,1,3,1,0,1.156,0.0,DYNAMIC_CAPACITY,-1.156,2082.3,2013.14,2256.84
SAMPLE_B,EVT_SAMPLE_B_002890,LTIM,NIFTY_IT,2024-04-23,2024-04-23T15:30:00,CHOPPY_RANGE,3,6,1,0,1.338,0.0,DYNAMIC_CAPACITY,-1.338,2648.75,2602.84,2840.91
SAMPLE_B,EVT_SAMPLE_B_002900,PERSISTENT,NIFTY_IT,2024-04-23,2024-04-23T15:30:00,CHOPPY_RANGE,5,14,1,0,1.672,0.0,DYNAMIC_CAPACITY,-1.672,2602.39,2523.18,2912.5
SAMPLE_B,EVT_SAMPLE_B_002906,BRITANNIA,NIFTY_FMCG,2024-04-23,2024-04-23T15:30:00,CHOPPY_RANGE,2,8,1,0,0.969,0.0,DYNAMIC_CAPACITY,-0.969,1463.02,1418.7,1625.05
SAMPLE_B,EVT_SAMPLE_B_002918,VEDL,NIFTY_METAL,2024-04-24,2024-04-24T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,1.133,VETO_PRUNING,1.133,873.3,848.25,979.64
SAMPLE_B,EVT_SAMPLE_B_002921,DLF,NIFTY_REALTY,2024-04-24,2024-04-24T15:30:00,CHOPPY_RANGE,4,21,1,0,1.405,0.0,DYNAMIC_CAPACITY,-1.405,945.12,907.43,1020.53
SAMPLE_B,EVT_SAMPLE_B_002926,DRREDDY,NIFTY_PHARMA,2024-04-24,2024-04-24T15:30:00,CHOPPY_RANGE,2,7,1,0,-0.536,0.0,45M_CONFIRMATION,0.536,649.48,631.17,703.04
SAMPLE_B,EVT_SAMPLE_B_002930,HDFCBANK,NIFTY_BANK,2024-04-24,2024-04-24T15:30:00,CHOPPY_RANGE,,2,0,1,0.0,0.965,VETO_PRUNING,0.965,624.54,601.99,717.54
SAMPLE_B,EVT_SAMPLE_B_002948,MARUTI,NIFTY_AUTO,2024-04-24,2024-04-24T15:30:00,CHOPPY_RANGE,1,6,1,0,0.367,0.0,DYNAMIC_CAPACITY,-0.367,2293.24,2247.96,2525.97
SAMPLE_B,EVT_SAMPLE_B_002967,CIPLA,NIFTY_PHARMA,2024-04-25,2024-04-25T15:30:00,NEUTRAL_BULL,4,8,1,0,0.138,0.0,DYNAMIC_CAPACITY,-0.138,3338.03,3217.1,3578.83
SAMPLE_B,EVT_SAMPLE_B_002969,VBL,NIFTY_FMCG,2024-04-25,2024-04-25T15:30:00,NEUTRAL_BULL,5,13,1,0,0.561,0.0,DYNAMIC_CAPACITY,-0.561,2663.6,2593.36,2993.94
SAMPLE_B,EVT_SAMPLE_B_002985,ABB,NIFTY_INFRA,2024-04-25,2024-04-25T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,-0.6,VETO_PRUNING,-0.6,1483.23,1436.19,1677.53
SAMPLE_B,EVT_SAMPLE_B_002989,TECHM,NIFTY_IT,2024-04-25,2024-04-25T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,-0.825,VETO_PRUNING,-0.825,1702.14,1636.26,1889.56
SAMPLE_B,EVT_SAMPLE_B_002998,DRREDDY,NIFTY_PHARMA,2024-04-25,2024-04-25T15:30:00,NEUTRAL_BULL,3,5,1,0,2.486,0.0,DYNAMIC_CAPACITY,-2.486,2899.84,2839.64,3201.47
SAMPLE_B,EVT_SAMPLE_B_003005,DRREDDY,NIFTY_PHARMA,2024-04-26,2024-04-26T15:30:00,SHARP_SELLOFF,2,5,1,0,0.012,0.0,DYNAMIC_CAPACITY,-0.012,1212.19,1182.18,1356.69
SAMPLE_B,EVT_SAMPLE_B_003006,PERSISTENT,NIFTY_IT,2024-04-26,2024-04-26T15:30:00,SHARP_SELLOFF,1,3,1,0,-0.983,0.0,DYNAMIC_CAPACITY,0.983,2780.38,2736.54,2985.29
SAMPLE_B,EVT_SAMPLE_B_003019,JSWSTEEL,NIFTY_METAL,2024-04-26,2024-04-26T15:30:00,SHARP_SELLOFF,3,7,1,0,0.337,0.0,DYNAMIC_CAPACITY,-0.337,2669.58,2620.02,2949.06
SAMPLE_B,EVT_SAMPLE_B_003039,DIXON,NIFTY_IT,2024-04-29,2024-04-29T15:30:00,NEUTRAL_BEAR,5,8,1,0,1.341,0.0,DYNAMIC_CAPACITY,-1.341,2878.42,2765.41,3119.22
SAMPLE_B,EVT_SAMPLE_B_003044,POWERGRID,NIFTY_ENERGY,2024-04-29,2024-04-29T15:30:00,NEUTRAL_BEAR,4,9,1,0,0.223,0.0,DYNAMIC_CAPACITY,-0.223,2415.22,2328.53,2718.98
SAMPLE_B,EVT_SAMPLE_B_003060,HINDALCO,NIFTY_METAL,2024-04-29,2024-04-29T15:30:00,NEUTRAL_BEAR,3,10,1,0,0.698,0.0,DYNAMIC_CAPACITY,-0.698,2973.46,2908.41,3201.63
SAMPLE_B,EVT_SAMPLE_B_003062,TCS,NIFTY_IT,2024-04-30,2024-04-30T15:30:00,STRONG_BULL,5,13,1,0,1.239,0.0,FOCUSED_MODEL_G,-1.239,1759.15,1721.77,1983.67
SAMPLE_B,EVT_SAMPLE_B_003072,BAJFINANCE,NIFTY_FIN_SERVICE,2024-04-30,2024-04-30T15:30:00,STRONG_BULL,,4,0,1,0.0,0.067,VETO_PRUNING,0.067,2877.15,2826.45,3193.7
SAMPLE_B,EVT_SAMPLE_B_003099,BHARTIARTL,NIFTY_INFRA,2024-05-01,2024-05-01T15:30:00,NEUTRAL_BULL,3,2,1,0,-0.756,0.0,45M_CONFIRMATION,0.756,2018.58,1982.19,2304.26
SAMPLE_B,EVT_SAMPLE_B_003126,RELIANCE,NIFTY_ENERGY,2024-05-01,2024-05-01T15:30:00,NEUTRAL_BULL,5,7,1,0,4.129,0.0,DYNAMIC_CAPACITY,-4.129,1414.91,1376.25,1529.83
SAMPLE_B,EVT_SAMPLE_B_003129,ADANIENT,NIFTY_ENERGY,2024-05-01,2024-05-01T15:30:00,NEUTRAL_BULL,4,11,1,0,1.656,0.0,DYNAMIC_CAPACITY,-1.656,1355.91,1310.99,1490.43
SAMPLE_B,EVT_SAMPLE_B_003133,SUNPHARMA,NIFTY_PHARMA,2024-05-01,2024-05-01T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,-0.08,VETO_PRUNING,-0.08,718.85,695.4,814.87
SAMPLE_B,EVT_SAMPLE_B_003153,ABB,NIFTY_INFRA,2024-05-02,2024-05-02T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,0.233,VETO_PRUNING,0.233,3207.19,3080.38,3634.33
SAMPLE_B,EVT_SAMPLE_B_003156,SIEMENS,NIFTY_INFRA,2024-05-02,2024-05-02T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,3.198,VETO_PRUNING,3.198,2254.03,2169.96,2516.0
SAMPLE_B,EVT_SAMPLE_B_003159,BRITANNIA,NIFTY_FMCG,2024-05-02,2024-05-02T15:30:00,NEUTRAL_BULL,5,7,1,0,1.058,0.0,DYNAMIC_CAPACITY,-1.058,947.9,914.91,1010.95
SAMPLE_B,EVT_SAMPLE_B_003176,WIPRO,NIFTY_IT,2024-05-03,2024-05-03T15:30:00,STRONG_BULL,5,10,1,0,0.796,0.0,FOCUSED_MODEL_G,-0.796,2704.09,2633.99,3012.38
SAMPLE_B,EVT_SAMPLE_B_003179,ASIANPAINT,NIFTY_CONSUMPTION,2024-05-03,2024-05-03T15:30:00,STRONG_BULL,,3,0,1,0.0,-0.803,VETO_PRUNING,-0.803,1932.0,1885.32,2219.32
SAMPLE_B,EVT_SAMPLE_B_003186,VBL,NIFTY_FMCG,2024-05-03,2024-05-03T15:30:00,STRONG_BULL,,4,0,1,0.0,0.479,VETO_PRUNING,0.479,698.11,683.3,771.92
SAMPLE_B,EVT_SAMPLE_B_003194,JIOFIN,NIFTY_FIN_SERVICE,2024-05-03,2024-05-03T15:30:00,STRONG_BULL,3,6,1,0,1.712,0.0,FOCUSED_MODEL_G,-1.712,3488.24,3395.24,3748.24
SAMPLE_B,EVT_SAMPLE_B_003207,TCS,NIFTY_IT,2024-05-06,2024-05-06T15:30:00,NEUTRAL_BULL,4,18,1,0,-0.927,0.0,45M_CONFIRMATION,0.927,877.0,861.09,988.24
SAMPLE_B,EVT_SAMPLE_B_003217,ITC,NIFTY_FMCG,2024-05-06,2024-05-06T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,1.628,VETO_PRUNING,1.628,1216.62,1168.67,1304.46
SAMPLE_B,EVT_SAMPLE_B_003229,ABB,NIFTY_INFRA,2024-05-06,2024-05-06T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,-0.18,VETO_PRUNING,-0.18,1721.73,1668.96,1830.42
SAMPLE_B,EVT_SAMPLE_B_003250,PIDILITIND,NIFTY_CONSUMPTION,2024-05-07,2024-05-07T15:30:00,CHOPPY_RANGE,1,11,1,0,-0.498,0.0,DYNAMIC_CAPACITY,0.498,875.88,858.76,941.88
SAMPLE_B,EVT_SAMPLE_B_003265,DRREDDY,NIFTY_PHARMA,2024-05-07,2024-05-07T15:30:00,CHOPPY_RANGE,4,19,1,0,-0.922,0.0,DYNAMIC_CAPACITY,0.922,2361.35,2304.64,2543.22
SAMPLE_B,EVT_SAMPLE_B_003313,ASIANPAINT,NIFTY_CONSUMPTION,2024-05-08,2024-05-08T15:30:00,NEUTRAL_BEAR,4,8,1,0,0.185,0.0,DYNAMIC_CAPACITY,-0.185,920.54,903.1,1025.7
SAMPLE_B,EVT_SAMPLE_B_003333,ASIANPAINT,NIFTY_CONSUMPTION,2024-05-09,2024-05-09T15:30:00,CHOPPY_RANGE,4,6,1,0,0.022,0.0,DYNAMIC_CAPACITY,-0.022,929.6,892.88,1066.34
SAMPLE_B,EVT_SAMPLE_B_003372,BRITANNIA,NIFTY_FMCG,2024-05-10,2024-05-10T15:30:00,NEUTRAL_BULL,3,11,1,0,-0.601,0.0,45M_CONFIRMATION,0.601,2819.48,2729.19,3054.73
SAMPLE_B,EVT_SAMPLE_B_003385,WIPRO,NIFTY_IT,2024-05-10,2024-05-10T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,3.215,VETO_PRUNING,3.215,3406.43,3325.17,3705.24
SAMPLE_B,EVT_SAMPLE_B_003403,TRENT,NIFTY_CONSUMPTION,2024-05-13,2024-05-13T15:30:00,STRONG_BULL,2,3,1,0,-0.306,0.0,45M_CONFIRMATION,0.306,665.11,652.44,715.06
SAMPLE_B,EVT_SAMPLE_B_003420,CIPLA,NIFTY_PHARMA,2024-05-13,2024-05-13T15:30:00,STRONG_BULL,3,8,1,0,-0.455,0.0,45M_CONFIRMATION,0.455,1627.23,1590.33,1731.63
SAMPLE_B,EVT_SAMPLE_B_003423,SIEMENS,NIFTY_INFRA,2024-05-13,2024-05-13T15:30:00,STRONG_BULL,,2,0,1,0.0,-0.407,VETO_PRUNING,-0.407,1146.6,1126.11,1294.54
SAMPLE_B,EVT_SAMPLE_B_003428,HINDUNILVR,NIFTY_FMCG,2024-05-13,2024-05-13T15:30:00,STRONG_BULL,5,18,1,0,0.233,0.0,FOCUSED_MODEL_G,-0.233,2629.96,2543.08,2939.48
SAMPLE_B,EVT_SAMPLE_B_003434,HAL,NIFTY_INFRA,2024-05-14,2024-05-14T15:30:00,CHOPPY_RANGE,4,10,1,0,2.757,0.0,DYNAMIC_CAPACITY,-2.757,3476.94,3414.86,3717.11
SAMPLE_B,EVT_SAMPLE_B_003436,BHARTIARTL,NIFTY_INFRA,2024-05-14,2024-05-14T15:30:00,CHOPPY_RANGE,1,1,1,0,-0.568,0.0,45M_CONFIRMATION,0.568,3300.52,3209.32,3670.62
SAMPLE_B,EVT_SAMPLE_B_003471,TRENT,NIFTY_CONSUMPTION,2024-05-14,2024-05-14T15:30:00,CHOPPY_RANGE,5,11,1,0,-0.302,0.0,DYNAMIC_CAPACITY,0.302,875.08,846.66,976.44
SAMPLE_B,EVT_SAMPLE_B_003482,TRENT,NIFTY_CONSUMPTION,2024-05-15,2024-05-15T15:30:00,CHOPPY_RANGE,5,8,1,0,-0.844,0.0,DYNAMIC_CAPACITY,0.844,2114.17,2073.94,2257.64
SAMPLE_B,EVT_SAMPLE_B_003491,PRESTIGE,NIFTY_REALTY,2024-05-15,2024-05-15T15:30:00,CHOPPY_RANGE,4,11,1,0,-0.451,0.0,DYNAMIC_CAPACITY,0.451,1122.6,1083.14,1226.8
SAMPLE_B,EVT_SAMPLE_B_003500,KALYANKJIL,NIFTY_CONSUMPTION,2024-05-15,2024-05-15T15:30:00,CHOPPY_RANGE,3,13,1,0,0.293,0.0,DYNAMIC_CAPACITY,-0.293,2695.23,2617.09,3008.0
SAMPLE_B,EVT_SAMPLE_B_003506,TECHM,NIFTY_IT,2024-05-15,2024-05-15T15:30:00,CHOPPY_RANGE,2,12,1,0,-0.823,0.0,DYNAMIC_CAPACITY,0.823,1229.11,1203.42,1319.34
SAMPLE_B,EVT_SAMPLE_B_003521,VBL,NIFTY_FMCG,2024-05-16,2024-05-16T15:30:00,CHOPPY_RANGE,1,4,1,0,0.021,0.0,DYNAMIC_CAPACITY,-0.021,1944.05,1908.14,2120.5
SAMPLE_B,EVT_SAMPLE_B_003531,INFY,NIFTY_IT,2024-05-16,2024-05-16T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,4.325,VETO_PRUNING,4.325,970.54,942.33,1043.94
SAMPLE_B,EVT_SAMPLE_B_003537,JSWSTEEL,NIFTY_METAL,2024-05-16,2024-05-16T15:30:00,CHOPPY_RANGE,5,21,1,0,0.687,0.0,DYNAMIC_CAPACITY,-0.687,2759.04,2653.63,3078.21
SAMPLE_B,EVT_SAMPLE_B_003540,HINDALCO,NIFTY_METAL,2024-05-16,2024-05-16T15:30:00,CHOPPY_RANGE,4,12,1,0,-0.409,0.0,DYNAMIC_CAPACITY,0.409,1348.78,1305.7,1457.31
SAMPLE_B,EVT_SAMPLE_B_003604,ASIANPAINT,NIFTY_CONSUMPTION,2024-05-20,2024-05-20T15:30:00,NEUTRAL_BULL,5,12,1,0,-0.945,0.0,DYNAMIC_CAPACITY,0.945,2113.38,2041.23,2429.29
SAMPLE_B,EVT_SAMPLE_B_003629,NESTLEIND,NIFTY_FMCG,2024-05-20,2024-05-20T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,-0.871,VETO_PRUNING,-0.871,1439.75,1415.72,1623.9
SAMPLE_B,EVT_SAMPLE_B_003637,M&M,NIFTY_AUTO,2024-05-21,2024-05-21T15:30:00,NEUTRAL_BEAR,5,13,1,0,-0.241,0.0,45M_CONFIRMATION,0.241,2059.34,2000.23,2274.77
SAMPLE_B,EVT_SAMPLE_B_003643,SBIN,NIFTY_BANK,2024-05-21,2024-05-21T15:30:00,NEUTRAL_BEAR,1,2,1,0,-0.059,0.0,DYNAMIC_CAPACITY,0.059,1062.96,1023.67,1215.85
SAMPLE_B,EVT_SAMPLE_B_003649,RELIANCE,NIFTY_ENERGY,2024-05-21,2024-05-21T15:30:00,NEUTRAL_BEAR,4,11,1,0,0.19,0.0,DYNAMIC_CAPACITY,-0.19,1065.1,1038.64,1149.14
SAMPLE_B,EVT_SAMPLE_B_003650,TATAMOTORS,NIFTY_AUTO,2024-05-21,2024-05-21T15:30:00,NEUTRAL_BEAR,,1,0,1,0.0,1.532,VETO_PRUNING,1.532,1782.03,1717.77,1984.58
SAMPLE_B,EVT_SAMPLE_B_003770,MARUTI,NIFTY_AUTO,2024-05-27,2024-05-27T15:30:00,STRONG_BULL,5,12,1,0,-0.499,0.0,FOCUSED_MODEL_G,0.499,2546.6,2456.29,2721.78
SAMPLE_B,EVT_SAMPLE_B_003814,HDFCBANK,NIFTY_BANK,2024-05-28,2024-05-28T15:30:00,STRONG_BULL,4,14,1,0,-0.493,0.0,45M_CONFIRMATION,0.493,947.13,915.12,1044.93
SAMPLE_B,EVT_SAMPLE_B_003819,HAL,NIFTY_INFRA,2024-05-28,2024-05-28T15:30:00,STRONG_BULL,,3,0,1,0.0,2.237,VETO_PRUNING,2.237,1881.18,1841.84,2028.81
SAMPLE_B,EVT_SAMPLE_B_003836,DRREDDY,NIFTY_PHARMA,2024-05-29,2024-05-29T15:30:00,NEUTRAL_BEAR,5,8,1,0,-0.264,0.0,DYNAMIC_CAPACITY,0.264,2750.22,2655.47,2934.77
SAMPLE_B,EVT_SAMPLE_B_003841,NTPC,NIFTY_ENERGY,2024-05-29,2024-05-29T15:30:00,NEUTRAL_BEAR,,1,0,1,0.0,3.043,VETO_PRUNING,3.043,2682.8,2619.66,3017.99
SAMPLE_B,EVT_SAMPLE_B_003843,COALINDIA,NIFTY_ENERGY,2024-05-29,2024-05-29T15:30:00,NEUTRAL_BEAR,2,4,1,0,2.131,0.0,DYNAMIC_CAPACITY,-2.131,2010.95,1944.15,2307.39
SAMPLE_B,EVT_SAMPLE_B_003845,M&M,NIFTY_AUTO,2024-05-29,2024-05-29T15:30:00,NEUTRAL_BEAR,3,2,1,0,2.835,0.0,DYNAMIC_CAPACITY,-2.835,3436.99,3340.19,3794.85
SAMPLE_B,EVT_SAMPLE_B_003846,DLF,NIFTY_REALTY,2024-05-29,2024-05-29T15:30:00,NEUTRAL_BEAR,1,3,1,0,0.444,0.0,DYNAMIC_CAPACITY,-0.444,578.91,558.83,649.33
SAMPLE_B,EVT_SAMPLE_B_003851,HDFCBANK,NIFTY_BANK,2024-05-30,2024-05-30T15:30:00,SHARP_SELLOFF,2,1,1,0,1.262,0.0,DYNAMIC_CAPACITY,-1.262,1270.14,1243.84,1371.06
SAMPLE_B,EVT_SAMPLE_B_003866,SBIN,NIFTY_BANK,2024-05-30,2024-05-30T15:30:00,SHARP_SELLOFF,1,2,1,0,0.32,0.0,DYNAMIC_CAPACITY,-0.32,3024.46,2927.47,3280.13
SAMPLE_B,EVT_SAMPLE_B_003869,ONGC,NIFTY_ENERGY,2024-05-30,2024-05-30T15:30:00,SHARP_SELLOFF,3,8,1,0,-0.257,0.0,DYNAMIC_CAPACITY,0.257,981.42,954.31,1121.43
SAMPLE_B,EVT_SAMPLE_B_003888,ASIANPAINT,NIFTY_CONSUMPTION,2024-05-31,2024-05-31T15:30:00,CHOPPY_RANGE,3,7,1,0,-0.229,0.0,DYNAMIC_CAPACITY,0.229,1261.99,1241.56,1418.48
SAMPLE_B,EVT_SAMPLE_B_003906,INFY,NIFTY_IT,2024-05-31,2024-05-31T15:30:00,CHOPPY_RANGE,2,5,1,0,-0.164,0.0,DYNAMIC_CAPACITY,0.164,2334.94,2265.99,2482.09
SAMPLE_B,EVT_SAMPLE_B_003950,NTPC,NIFTY_ENERGY,2024-06-04,2024-06-04T15:30:00,NEUTRAL_BULL,3,6,1,0,0.092,0.0,DYNAMIC_CAPACITY,-0.092,1631.84,1581.2,1739.66
SAMPLE_B,EVT_SAMPLE_B_003960,PERSISTENT,NIFTY_IT,2024-06-04,2024-06-04T15:30:00,NEUTRAL_BULL,4,12,1,0,0.257,0.0,DYNAMIC_CAPACITY,-0.257,2133.26,2057.93,2294.38
SAMPLE_B,EVT_SAMPLE_B_003985,M&M,NIFTY_AUTO,2024-06-04,2024-06-04T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,1.935,VETO_PRUNING,1.935,2260.94,2182.28,2505.25
