symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_trend_stack,gate_rsi_corridor,gate_atr_tightness,gate_rvol_floor,gate_52w_proximity,gate_obv_slope,gate_triple_fault_veto,naive_baseline_fired,data_source_flags
MSUMI,2025-09-09 15:30:00 IST,BEAR,2025-09-09 09:15:00 IST,965.55,917.27,1037.97,1062.11,1086.25,1110.39,2025-09-09 15:30:00 IST,988.11,TIMEOUT,0.4673,15,82.0,True,True,False,True,True,True,True,True,NONE
MUTHOOTFIN,2025-11-14 15:30:00 IST,SIDEWAYS,2025-11-14 09:15:00 IST,3694.36,3509.64,3971.45,4063.81,4156.17,4248.53,2025-11-14 15:30:00 IST,3768.24,TIMEOUT,0.3999,15,82.0,True,True,False,True,True,True,True,True,NONE
MUTHOOTFIN,2025-11-17 15:30:00 IST,SIDEWAYS,2025-11-17 09:15:00 IST,3728.97,3542.52,4008.64,4101.87,4195.09,4288.32,2025-11-17 15:30:00 IST,3744.04,TIMEOUT,0.0808,15,82.0,True,True,False,True,True,True,True,True,NONE
NAM-INDIA,2026-04-17 15:30:00 IST,BULL,2026-04-17 09:15:00 IST,1004.09,953.88,1079.4,1104.5,1129.61,1154.71,2026-04-17 15:30:00 IST,1091.48,TIMEOUT,1.3703,15,82.0,True,True,False,True,True,True,True,True,NONE
NAM-INDIA,2026-04-21 15:30:00 IST,BULL,2026-04-21 09:15:00 IST,1043.95,991.75,1122.26,1148.36,1174.46,1200.56,2026-04-21 15:30:00 IST,991.75,SL_HIT,-1.0,3,82.0,True,True,False,True,True,True,True,True,NONE
NAM-INDIA,2026-06-04 15:30:00 IST,BULL,2026-06-04 09:15:00 IST,1116.91,1061.06,1200.67,1228.6,1256.52,1284.44,2026-06-04 15:30:00 IST,1061.06,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
NAM-INDIA,2026-06-19 15:30:00 IST,BULL,2026-06-19 09:15:00 IST,1174.08,1115.38,1262.13,1291.48,1320.83,1350.19,2026-06-19 15:30:00 IST,1169.0,BE_EXIT,0.4567,13,82.0,True,True,True,True,True,True,True,True,NONE
NATCOPHARM,2026-02-25 15:30:00 IST,BEAR,2026-02-25 09:15:00 IST,978.2,929.29,1051.57,1076.02,1100.48,1124.93,2026-02-25 15:30:00 IST,925.15,SL_HIT,-1.0846,3,82.0,True,True,True,True,True,True,True,True,NONE
NATCOPHARM,2026-04-07 15:30:00 IST,BULL,2026-04-07 09:15:00 IST,1082.4,1028.28,1163.58,1190.64,1217.7,1244.76,2026-04-07 15:30:00 IST,1093.6,TIMEOUT,0.2069,15,82.0,True,True,True,True,True,True,True,True,NONE
NATCOPHARM,2026-04-08 15:30:00 IST,BULL,2026-04-08 09:15:00 IST,1112.45,1056.83,1195.88,1223.69,1251.5,1279.31,2026-04-08 15:30:00 IST,1056.83,SL_HIT,-1.0,8,82.0,True,True,True,True,True,True,True,True,NONE
NATIONALUM,2025-11-10 15:30:00 IST,SIDEWAYS,2025-11-10 09:15:00 IST,249.15,236.69,267.84,274.08,280.31,286.54,2025-11-10 15:30:00 IST,249.15,BE_EXIT,0.5,9,82.0,True,True,False,True,True,True,True,True,NONE
NATIONALUM,2025-11-11 15:30:00 IST,SIDEWAYS,2025-11-11 09:15:00 IST,257.19,244.33,276.47,282.9,289.33,295.76,2025-11-11 15:30:00 IST,260.57,TIMEOUT,0.2633,15,82.0,True,True,True,True,True,True,True,True,NONE
NATIONALUM,2025-12-12 15:30:00 IST,SIDEWAYS,2025-12-12 09:15:00 IST,273.35,259.68,293.85,300.68,307.52,314.35,2025-12-12 15:30:00 IST,307.52,FULL_TARGET,1.75,10,82.0,True,True,False,True,True,True,True,True,NONE
NATIONALUM,2025-12-22 15:30:00 IST,SIDEWAYS,2025-12-22 09:15:00 IST,285.29,271.02,306.69,313.83,320.96,328.09,2025-12-22 15:30:00 IST,320.96,FULL_TARGET,1.75,8,82.0,True,True,False,True,True,True,True,True,NONE
NATIONALUM,2025-12-26 15:30:00 IST,SIDEWAYS,2025-12-26 09:15:00 IST,301.55,286.48,324.16,331.7,339.23,346.77,2025-12-26 15:30:00 IST,339.23,FULL_TARGET,1.75,7,82.0,True,True,True,True,True,True,True,True,NONE
NATIONALUM,2026-03-12 15:30:00 IST,BEAR,2026-03-12 09:15:00 IST,407.12,386.77,437.65,447.83,458.0,468.18,2026-03-12 15:30:00 IST,386.77,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
NAVA,2026-02-26 15:30:00 IST,BEAR,2026-02-26 09:15:00 IST,595.49,565.71,640.15,655.04,669.93,684.82,2026-02-26 15:30:00 IST,557.84,SL_HIT,-1.2644,2,82.0,True,True,False,True,True,True,False,True,NONE
NAVA,2026-04-17 15:30:00 IST,BULL,2026-04-17 09:15:00 IST,696.59,661.76,748.84,766.26,783.67,801.09,2026-04-17 15:30:00 IST,661.76,SL_HIT,-1.0,5,82.0,True,True,False,True,True,True,True,True,NONE
NAVINFLUOR,2026-07-20 15:30:00 IST,BULL,2026-07-20 09:15:00 IST,7861.5,7468.42,8451.12,8647.66,8844.2,9040.74,2026-07-20 15:30:00 IST,7468.42,SL_HIT,-1.0,8,82.0,True,True,False,True,True,True,True,True,NONE
NAVINFLUOR,2026-08-06 15:30:00 IST,SIDEWAYS,2026-08-06 09:15:00 IST,8650.0,8217.5,9298.75,9515.0,9731.25,9947.5,2026-08-06 15:30:00 IST,8217.5,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
NAZARA,2026-07-31 15:30:00 IST,BULL,2026-07-31 09:15:00 IST,339.0,322.05,364.43,372.9,381.38,389.85,2026-07-31 15:30:00 IST,354.35,TIMEOUT,0.9528,15,82.0,True,True,True,True,True,True,True,True,NONE
NAZARA,2026-08-04 15:30:00 IST,SIDEWAYS,2026-08-04 09:15:00 IST,349.5,332.02,375.72,384.46,393.2,401.94,2026-08-04 15:30:00 IST,358.0,TIMEOUT,0.4863,15,82.0,True,True,False,True,True,True,True,True,NONE
NAZARA,2026-08-28 15:30:00 IST,SIDEWAYS,2026-08-28 09:15:00 IST,374.6,355.87,402.7,412.06,421.43,430.79,2026-08-28 15:30:00 IST,368.65,TIMEOUT,-0.3177,5,82.0,True,True,True,True,True,True,True,True,NONE
NBCC,2025-10-13 15:30:00 IST,BEAR,2025-10-13 09:15:00 IST,1087.52,1033.15,1169.09,1196.27,1223.46,1250.65,2025-10-13 15:30:00 IST,1065.41,TIMEOUT,-0.4068,15,82.0,True,True,True,True,True,True,True,True,NONE
NEOGEN,2026-02-26 15:30:00 IST,BEAR,2026-02-26 09:15:00 IST,1450.5,1377.97,1559.29,1595.55,1631.82,1668.08,2026-02-26 15:30:00 IST,1359.34,SL_HIT,-1.2568,2,82.0,True,True,False,True,True,True,False,True,NONE
NEOGEN,2026-04-22 15:30:00 IST,BULL,2026-04-22 09:15:00 IST,1657.8,1574.91,1782.13,1823.57,1865.02,1906.46,2026-04-22 15:30:00 IST,1865.02,FULL_TARGET,1.75,12,82.0,True,True,True,True,True,True,True,True,NONE
NEOGEN,2026-07-15 15:30:00 IST,BULL,2026-07-15 09:15:00 IST,2271.1,2157.55,2441.43,2498.2,2554.98,2611.76,2026-07-15 15:30:00 IST,2157.55,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
NEOGEN,2026-08-17 15:30:00 IST,SIDEWAYS,2026-08-17 09:15:00 IST,2270.1,2156.6,2440.35,2497.1,2553.85,2610.6,2026-08-17 15:30:00 IST,2270.1,BE_EXIT,0.5,3,82.0,True,True,True,True,True,True,True,True,NONE
NETWEB,2026-05-05 15:30:00 IST,BULL,2026-05-05 09:15:00 IST,4178.1,3969.2,4491.45,4595.9,4700.35,4804.8,2026-05-05 15:30:00 IST,4178.1,BE_EXIT,0.5,5,82.0,True,True,True,True,True,True,True,True,NONE
NETWEB,2026-08-13 15:30:00 IST,SIDEWAYS,2026-08-13 09:15:00 IST,5181.0,4921.95,5569.57,5699.1,5828.62,5958.15,2026-08-13 15:30:00 IST,5181.0,BE_EXIT,0.5,12,82.0,True,True,True,True,True,True,True,True,NONE
NETWEB,2026-08-18 15:30:00 IST,SIDEWAYS,2026-08-18 09:15:00 IST,5354.5,5086.77,5756.1,5889.96,6023.82,6157.69,2026-08-18 15:30:00 IST,5086.77,SL_HIT,-1.0,1,82.0,True,True,False,True,True,True,False,True,NONE
NETWEB,2026-08-20 15:30:00 IST,SIDEWAYS,2026-08-20 09:15:00 IST,5419.8,5148.81,5826.28,5961.78,6097.27,6232.77,2026-08-20 15:30:00 IST,5400.0,BE_EXIT,0.4635,3,82.0,True,True,True,True,True,True,True,True,NONE
NETWEB,2026-08-21 15:30:00 IST,SIDEWAYS,2026-08-21 09:15:00 IST,5601.0,5320.95,6021.07,6161.1,6301.12,6441.15,2026-08-21 15:30:00 IST,5320.95,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
NETWORK18,2025-03-26 15:30:00 IST,BULL,2025-03-26 09:15:00 IST,1323.81,1257.62,1423.11,1456.2,1489.3,1522.4,2025-03-26 15:30:00 IST,1433.93,TIMEOUT,1.3317,15,82.0,True,True,False,True,True,True,True,True,NONE
NETWORK18,2025-04-24 15:30:00 IST,BULL,2025-04-24 09:15:00 IST,1452.19,1379.58,1561.1,1597.41,1633.71,1670.02,2025-04-24 15:30:00 IST,1414.07,TIMEOUT,-0.525,15,82.0,True,True,True,True,True,True,True,True,NONE
NETWORK18,2025-09-10 15:30:00 IST,BEAR,2025-09-10 09:15:00 IST,1668.31,1584.89,1793.43,1835.14,1876.85,1918.56,2025-09-10 15:30:00 IST,1584.89,SL_HIT,-1.0,12,82.0,True,True,False,True,True,True,True,True,NONE
NEULANDLAB,2025-11-03 15:30:00 IST,SIDEWAYS,2025-11-03 09:15:00 IST,17159.0,16301.05,18445.92,18874.9,19303.88,19732.85,2025-11-03 15:30:00 IST,19303.88,FULL_TARGET,1.75,4,82.0,True,True,True,True,True,True,True,True,NONE
NEULANDLAB,2026-05-04 15:30:00 IST,BULL,2026-05-04 09:15:00 IST,16124.0,15317.8,17333.3,17736.4,18139.5,18542.6,2026-05-04 15:30:00 IST,18139.5,FULL_TARGET,1.75,5,82.0,True,True,True,True,True,True,True,True,NONE
NEULANDLAB,2026-05-06 15:30:00 IST,BULL,2026-05-06 09:15:00 IST,17032.0,16180.4,18309.4,18735.2,19161.0,19586.8,2026-05-06 15:30:00 IST,17032.0,BE_EXIT,0.5,4,82.0,True,True,True,True,True,True,True,True,NONE
NEULANDLAB,2026-05-08 15:30:00 IST,BULL,2026-05-08 09:15:00 IST,17666.0,16782.7,18990.95,19432.6,19874.25,20315.9,2026-05-08 15:30:00 IST,16782.7,SL_HIT,-1.0,3,82.0,True,True,True,True,True,True,True,True,NONE
NEWGEN,2025-10-28 15:30:00 IST,BEAR,2025-10-28 09:15:00 IST,985.52,936.24,1059.43,1084.07,1108.71,1133.35,2025-10-28 15:30:00 IST,936.24,SL_HIT,-1.0,7,82.0,True,True,False,True,True,True,True,True,NONE
NEWGEN,2026-07-13 15:30:00 IST,BULL,2026-07-13 09:15:00 IST,583.96,554.76,627.77,642.37,656.97,671.57,2026-07-13 15:30:00 IST,554.76,SL_HIT,-1.0,1,82.0,True,True,False,True,True,True,False,True,NONE
NH,2026-07-27 15:30:00 IST,BULL,2026-07-27 09:15:00 IST,2054.0,1951.3,2208.05,2259.4,2310.75,2362.1,2026-07-27 15:30:00 IST,1951.3,SL_HIT,-1.0,5,82.0,True,True,True,True,True,True,True,True,NONE
NHPC,2025-11-19 15:30:00 IST,SIDEWAYS,2025-11-19 09:15:00 IST,2115.7,2009.92,2274.38,2327.27,2380.16,2433.05,2025-11-19 15:30:00 IST,2277.67,TIMEOUT,1.2656,15,82.0,True,True,True,True,True,True,True,True,NONE
NHPC,2025-12-09 15:30:00 IST,SIDEWAYS,2025-12-09 09:15:00 IST,2278.57,2164.64,2449.46,2506.42,2563.38,2620.35,2025-12-09 15:30:00 IST,2345.25,TIMEOUT,0.5853,15,82.0,True,True,True,True,True,True,True,True,NONE
NHPC,2026-02-20 15:30:00 IST,BEAR,2026-02-20 09:15:00 IST,2728.36,2591.94,2932.99,3001.2,3069.41,3137.63,2026-02-20 15:30:00 IST,2699.46,TIMEOUT,-0.2118,15,82.0,True,True,False,True,True,True,True,True,NONE
NHPC,2026-04-08 15:30:00 IST,BULL,2026-04-08 09:15:00 IST,2744.87,2607.63,2950.73,3019.36,3087.98,3156.6,2026-04-08 15:30:00 IST,2843.05,TIMEOUT,0.8577,15,82.0,True,True,True,True,True,True,True,True,NONE
NIACL,2026-04-13 15:30:00 IST,BULL,2026-04-13 09:15:00 IST,170.27,161.75,183.04,187.3,191.56,195.82,2026-04-13 15:30:00 IST,167.32,BE_EXIT,0.3271,2,82.0,True,True,False,True,True,True,True,True,NONE
NIACL,2026-06-19 15:30:00 IST,BULL,2026-06-19 09:15:00 IST,200.66,190.62,215.71,220.73,225.75,230.77,2026-06-19 15:30:00 IST,200.66,BE_EXIT,0.5,2,82.0,True,True,False,True,True,True,True,True,NONE
NIITMTS,2025-12-19 15:30:00 IST,SIDEWAYS,2025-12-19 09:15:00 IST,420.9,399.85,452.47,463.0,473.52,484.05,2025-12-19 15:30:00 IST,420.9,BE_EXIT,0.5,5,82.0,True,True,False,True,True,True,True,True,NONE
NLCINDIA,2026-04-01 15:30:00 IST,BULL,2026-04-01 09:15:00 IST,283.2,269.04,304.44,311.52,318.6,325.68,2026-04-01 15:30:00 IST,269.04,SL_HIT,-1.0,4,82.0,True,True,True,True,True,True,True,True,NONE
NMDC,2025-05-23 15:30:00 IST,BULL,2025-05-23 09:15:00 IST,1040.29,988.28,1118.31,1144.32,1170.32,1196.33,2025-05-23 15:30:00 IST,1088.94,TIMEOUT,0.9676,15,82.0,True,True,True,True,True,True,True,True,NONE
NMDC,2025-06-09 15:30:00 IST,BULL,2025-06-09 09:15:00 IST,1124.23,1068.02,1208.55,1236.66,1264.77,1292.87,2025-06-09 15:30:00 IST,1114.16,TIMEOUT,-0.1793,15,82.0,True,True,False,True,True,True,True,True,NONE
NMDC,2025-07-14 15:30:00 IST,BEAR,2025-07-14 09:15:00 IST,1150.95,1093.41,1237.27,1266.04,1294.82,1323.59,2025-07-14 15:30:00 IST,1145.63,TIMEOUT,-0.0925,15,82.0,True,True,True,True,True,True,True,True,NONE
NMDC,2025-07-15 15:30:00 IST,BEAR,2025-07-15 09:15:00 IST,1160.78,1102.74,1247.84,1276.85,1305.87,1334.89,2025-07-15 15:30:00 IST,1102.74,SL_HIT,-1.0,8,82.0,True,True,True,True,True,True,True,True,NONE
NMDC,2026-06-15 15:30:00 IST,BULL,2026-06-15 09:15:00 IST,1706.1,1620.8,1834.05,1876.7,1919.36,1962.01,2026-06-15 15:30:00 IST,1764.88,TIMEOUT,0.6891,15,82.0,True,True,True,True,True,True,True,True,NONE
NRBBEARING,2026-04-16 15:30:00 IST,BULL,2026-04-16 09:15:00 IST,279.24,265.27,300.19,307.17,314.15,321.14,2026-04-16 15:30:00 IST,279.24,BE_EXIT,0.5,6,82.0,True,True,False,True,True,True,True,True,NONE
NRBBEARING,2026-08-05 15:30:00 IST,SIDEWAYS,2026-08-05 09:15:00 IST,457.7,434.82,492.02,503.46,514.9,526.34,2026-08-05 15:30:00 IST,457.7,BE_EXIT,0.5,4,82.0,True,True,True,True,True,True,True,True,NONE
NRBBEARING,2026-08-10 15:30:00 IST,SIDEWAYS,2026-08-10 09:15:00 IST,478.25,454.34,514.12,526.07,538.02,549.98,2026-08-10 15:30:00 IST,454.34,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
NRBBEARING,2026-08-17 15:30:00 IST,SIDEWAYS,2026-08-17 09:15:00 IST,484.05,459.85,520.35,532.45,544.55,556.65,2026-08-17 15:30:00 IST,459.85,SL_HIT,-1.0,10,82.0,True,True,True,True,True,True,True,True,NONE
NSLNISP,2025-12-22 15:30:00 IST,SIDEWAYS,2025-12-22 09:15:00 IST,2490.96,2366.41,2677.78,2740.05,2802.33,2864.6,2025-12-22 15:30:00 IST,2344.87,SL_HIT,-1.173,15,82.0,True,True,False,True,True,True,True,True,NONE
NTPC,2026-02-20 15:30:00 IST,BEAR,2026-02-20 09:15:00 IST,372.95,354.3,400.93,410.25,419.58,428.9,2026-02-20 15:30:00 IST,382.4,TIMEOUT,0.7534,15,82.0,True,True,False,True,True,True,True,True,NONE
NTPC,2026-02-23 15:30:00 IST,BEAR,2026-02-23 09:15:00 IST,375.45,356.68,403.61,412.99,422.38,431.76,2026-02-23 15:30:00 IST,375.45,BE_EXIT,0.5,14,82.0,True,True,True,True,True,True,True,True,NONE
NTPC,2026-02-24 15:30:00 IST,BEAR,2026-02-24 09:15:00 IST,382.75,363.61,411.46,421.03,430.6,440.17,2026-02-24 15:30:00 IST,378.5,TIMEOUT,-0.222,15,82.0,True,True,False,True,True,True,True,True,NONE
NTPC,2026-03-12 15:30:00 IST,BEAR,2026-03-12 09:15:00 IST,390.55,371.02,419.84,429.61,439.37,449.14,2026-03-12 15:30:00 IST,371.02,SL_HIT,-1.0,7,82.0,True,True,False,True,True,True,True,True,NONE
NTPCGREEN,2026-04-27 15:30:00 IST,BULL,2026-04-27 09:15:00 IST,118.86,112.92,127.77,130.74,133.71,136.68,2026-04-27 15:30:00 IST,112.92,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
NUVAMA,2026-04-09 15:30:00 IST,BULL,2026-04-09 09:15:00 IST,3112.61,2956.98,3346.05,3423.86,3501.67,3579.48,2026-04-09 15:30:00 IST,3391.48,TIMEOUT,1.396,15,82.0,True,True,True,True,True,True,True,True,NONE
NYKAA,2025-11-17 15:30:00 IST,SIDEWAYS,2025-11-17 09:15:00 IST,268.74,255.3,288.9,295.62,302.34,309.06,2025-11-17 15:30:00 IST,255.3,SL_HIT,-1.0,13,82.0,True,True,False,True,True,True,True,True,NONE
NYKAA,2026-06-18 15:30:00 IST,BULL,2026-06-18 09:15:00 IST,298.1,283.2,320.45,327.9,335.35,342.8,2026-06-18 15:30:00 IST,324.05,TIMEOUT,1.3708,15,82.0,True,True,True,True,True,True,True,True,NONE
NYKAA,2026-08-31 15:30:00 IST,SIDEWAYS,2026-08-31 09:15:00 IST,349.55,332.07,375.77,384.51,393.25,401.99,2026-08-31 15:30:00 IST,332.07,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
OFSS,2026-04-27 15:30:00 IST,BULL,2026-04-27 09:15:00 IST,9099.32,8644.35,9781.76,10009.25,10236.73,10464.21,2026-04-27 15:30:00 IST,9099.32,BE_EXIT,0.5,11,82.0,True,True,True,True,True,True,True,True,NONE
OFSS,2026-04-28 15:30:00 IST,BULL,2026-04-28 09:15:00 IST,9303.47,8838.29,10001.23,10233.82,10466.41,10699.0,2026-04-28 15:30:00 IST,8838.29,SL_HIT,-1.0,12,82.0,True,True,False,True,True,True,True,True,NONE
OFSS,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,10299.5,9784.52,11071.97,11329.46,11586.95,11844.44,2026-05-27 15:30:00 IST,9784.52,SL_HIT,-1.0,6,82.0,True,True,False,True,True,True,True,True,NONE
OFSS,2026-06-25 15:30:00 IST,BULL,2026-06-25 09:15:00 IST,10974.5,10425.78,11797.58,12071.94,12346.3,12620.66,2026-06-25 15:30:00 IST,11681.0,TIMEOUT,1.1438,15,82.0,True,True,True,True,True,True,True,True,NONE
OIL,2026-05-13 15:30:00 IST,BULL,2026-05-13 09:15:00 IST,507.1,481.75,545.13,557.8,570.48,583.15,2026-05-13 15:30:00 IST,481.75,SL_HIT,-1.0,8,82.0,True,True,True,True,True,True,True,True,NONE
OLAELEC,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,39.24,37.28,42.18,43.16,44.14,45.12,2026-05-27 15:30:00 IST,39.24,BE_EXIT,0.5,3,82.0,True,True,True,True,True,True,True,True,NONE
OLAELEC,2026-06-03 15:30:00 IST,BULL,2026-06-03 09:15:00 IST,43.74,41.55,47.03,48.12,49.22,50.31,2026-06-03 15:30:00 IST,43.74,BE_EXIT,0.5,6,82.0,True,True,False,True,True,True,True,True,NONE
OLECTRA,2026-04-28 15:30:00 IST,BULL,2026-04-28 09:15:00 IST,1286.0,1221.7,1382.45,1414.6,1446.75,1478.9,2026-04-28 15:30:00 IST,1221.7,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
OLECTRA,2026-06-18 15:30:00 IST,BULL,2026-06-18 09:15:00 IST,1446.6,1374.27,1555.09,1591.26,1627.42,1663.59,2026-06-18 15:30:00 IST,1446.6,BE_EXIT,0.5,13,82.0,True,True,False,True,True,True,True,True,NONE
OLECTRA,2026-06-19 15:30:00 IST,BULL,2026-06-19 09:15:00 IST,1520.3,1444.29,1634.32,1672.32,1710.33,1748.33,2026-06-19 15:30:00 IST,1444.29,SL_HIT,-1.0,12,82.0,True,True,True,True,True,True,True,True,NONE
ONESOURCE,2025-08-01 15:30:00 IST,BEAR,2025-08-01 09:15:00 IST,1348.51,1281.08,1449.64,1483.36,1517.07,1550.78,2025-08-01 15:30:00 IST,1293.2,TIMEOUT,-0.8202,15,82.0,True,True,False,True,True,True,True,True,NONE
ONESOURCE,2026-05-12 15:30:00 IST,BULL,2026-05-12 09:15:00 IST,1739.06,1652.11,1869.48,1912.96,1956.43,1999.91,2026-05-12 15:30:00 IST,1891.75,TIMEOUT,1.3781,15,82.0,True,True,True,True,True,True,True,True,NONE
ONESOURCE,2026-05-29 15:30:00 IST,BULL,2026-05-29 09:15:00 IST,1851.74,1759.16,1990.62,2036.91,2083.2,2129.49,2026-05-29 15:30:00 IST,1957.17,TIMEOUT,1.0694,15,82.0,True,True,True,True,True,True,True,True,NONE
ONESOURCE,2026-06-09 15:30:00 IST,BULL,2026-06-09 09:15:00 IST,1936.6,1839.77,2081.85,2130.26,2178.68,2227.1,2026-06-09 15:30:00 IST,1925.22,TIMEOUT,-0.1176,15,82.0,True,True,False,True,True,True,True,True,NONE
ONGC,2026-02-19 15:30:00 IST,BEAR,2026-02-19 09:15:00 IST,274.65,260.92,295.24,302.11,308.97,315.84,2026-02-19 15:30:00 IST,274.65,BE_EXIT,0.5,10,82.0,True,True,True,True,True,True,True,True,NONE
OPTIEMUS,2026-03-19 15:30:00 IST,BEAR,2026-03-19 09:15:00 IST,804.93,764.68,865.3,885.43,905.55,925.68,2026-03-19 15:30:00 IST,788.4,TIMEOUT,-0.4107,15,82.0,True,True,False,True,True,True,True,True,NONE
OSWALPUMPS,2025-05-15 15:30:00 IST,BULL,2025-05-15 09:15:00 IST,2061.78,1958.69,2216.42,2267.97,2319.52,2371.07,2025-05-15 15:30:00 IST,1958.69,SL_HIT,-1.0,7,82.0,True,True,False,True,True,True,True,True,NONE
PAGEIND,2026-04-17 15:30:00 IST,BULL,2026-04-17 09:15:00 IST,37826.29,35934.98,40663.26,41608.92,42554.58,43500.23,2026-04-17 15:30:00 IST,36103.07,TIMEOUT,-0.9111,15,82.0,True,True,True,True,True,True,True,True,NONE
PAGEIND,2026-04-20 15:30:00 IST,BULL,2026-04-20 09:15:00 IST,38254.61,36341.88,41123.69,42080.06,43036.42,43992.78,2026-04-20 15:30:00 IST,36341.88,SL_HIT,-1.0,8,82.0,True,True,True,True,True,True,True,True,NONE
PAGEIND,2026-05-19 15:30:00 IST,BULL,2026-05-19 09:15:00 IST,38548.45,36621.03,41439.59,42403.3,43367.01,44330.72,2026-05-19 15:30:00 IST,36621.03,SL_HIT,-1.0,10,82.0,True,True,False,True,True,True,True,True,NONE
PAGEIND,2026-06-24 15:30:00 IST,BULL,2026-06-24 09:15:00 IST,40885.0,38840.75,43951.38,44973.5,45995.62,47017.75,2026-06-24 15:30:00 IST,40885.0,BE_EXIT,0.5,11,82.0,True,True,True,True,True,True,True,True,NONE
PANAMAPET,2026-05-20 15:30:00 IST,BULL,2026-05-20 09:15:00 IST,320.69,304.66,344.75,352.76,360.78,368.8,2026-05-20 15:30:00 IST,320.69,BE_EXIT,0.5,7,82.0,True,True,True,True,True,True,True,True,NONE
PANAMAPET,2026-05-26 15:30:00 IST,BULL,2026-05-26 09:15:00 IST,348.37,330.95,374.5,383.21,391.92,400.63,2026-05-26 15:30:00 IST,330.95,SL_HIT,-1.0,3,82.0,True,True,False,True,True,True,True,True,NONE
PANAMAPET,2026-06-19 15:30:00 IST,BULL,2026-06-19 09:15:00 IST,480.25,456.23,516.27,528.28,540.29,552.29,2026-06-19 15:30:00 IST,480.25,BE_EXIT,0.5,2,82.0,True,True,False,True,True,True,True,True,NONE
PANAMAPET,2026-07-23 15:30:00 IST,BULL,2026-07-23 09:15:00 IST,497.64,472.76,534.95,547.39,559.83,572.27,2026-07-23 15:30:00 IST,472.76,SL_HIT,-1.0,3,82.0,True,True,True,True,True,True,True,True,NONE
PANAMAPET,2026-08-10 15:30:00 IST,SIDEWAYS,2026-08-10 09:15:00 IST,525.56,499.28,564.99,578.13,591.27,604.41,2026-08-10 15:30:00 IST,591.27,FULL_TARGET,1.75,2,82.0,True,True,False,True,True,True,True,True,NONE
PARADEEP,2026-07-29 15:30:00 IST,BULL,2026-07-29 09:15:00 IST,156.54,148.71,168.28,172.2,176.11,180.03,2026-07-29 15:30:00 IST,148.71,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
PARADEEP,2026-08-26 15:30:00 IST,SIDEWAYS,2026-08-26 09:15:00 IST,162.24,154.13,174.4,178.46,182.51,186.57,2026-08-26 15:30:00 IST,154.13,SL_HIT,-1.0,5,82.0,True,True,True,True,True,True,True,True,NONE
PARAS,2026-04-16 15:30:00 IST,BULL,2026-04-16 09:15:00 IST,776.7,737.87,834.95,854.36,873.78,893.19,2026-04-16 15:30:00 IST,776.7,BE_EXIT,0.5,2,82.0,True,True,True,True,True,True,True,True,NONE
PARAS,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,869.5,826.02,934.72,956.46,978.2,999.94,2026-05-07 15:30:00 IST,826.02,SL_HIT,-1.0,3,82.0,True,True,False,True,True,True,True,True,NONE
PARAS,2026-06-09 15:30:00 IST,BULL,2026-06-09 09:15:00 IST,1039.15,987.19,1117.09,1143.07,1169.05,1195.03,2026-06-09 15:30:00 IST,987.19,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
PARAS,2026-06-12 15:30:00 IST,BULL,2026-06-12 09:15:00 IST,1097.15,1042.29,1179.44,1206.87,1234.3,1261.73,2026-06-12 15:30:00 IST,1042.29,SL_HIT,-1.0,1,82.0,True,True,False,True,True,True,False,True,NONE
PARAS,2026-06-17 15:30:00 IST,BULL,2026-06-17 09:15:00 IST,1285.65,1221.37,1382.07,1414.21,1446.35,1478.49,2026-06-17 15:30:00 IST,1285.65,BE_EXIT,0.5,5,82.0,True,True,True,True,True,True,True,True,NONE
PARAS,2026-06-19 15:30:00 IST,BULL,2026-06-19 09:15:00 IST,1408.65,1338.22,1514.3,1549.51,1584.73,1619.94,2026-06-19 15:30:00 IST,1338.22,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
PARAS,2026-08-13 15:30:00 IST,SIDEWAYS,2026-08-13 09:15:00 IST,1342.2,1275.09,1442.86,1476.42,1509.97,1543.53,2026-08-13 15:30:00 IST,1509.97,FULL_TARGET,1.75,3,82.0,True,True,False,True,True,True,True,True,NONE
